Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Collision
8.726613973536313,5,A,A,D,1,3.3000147754142617,5,A,B,C,0,Нет
64.97338868831358,5,A,A,D,1,69.22891997462233,3,B,C,B,0,Нет
36.1408785998543,1,B,D,D,1,6.468468826189455,1,A,C,C,0,Нет
16.992761314006998,4,C,B,B,1,89.95314077525684,5,D,A,A,1,Нет
18.580566094682972,1,C,D,C,0,86.9823520506117,1,B,A,D,0,Нет
32.54720039765508,5,A,A,A,1,32.465371635152216,1,B,B,C,1,Нет
5.183510284831183,4,A,C,C,0,23.93946244354059,3,D,B,B,1,Нет
46.28452714948028,1,A,D,D,1,20.6611789805766,5,C,B,A,0,Нет
0.9507691187333633,4,A,A,A,1,56.18192101450546,4,D,D,B,1,Нет
8.007546994455039,1,A,C,A,0,51.70396698787443,4,A,A,D,1,Нет
27.621285697145282,2,B,A,D,0,3.9337559450666193,4,A,B,A,0,Нет
0.5803709424931469,2,C,B,C,1,49.87095285644987,4,B,B,D,0,Нет
53.3983492157455,3,D,C,B,0,21.07923552691978,5,B,D,A,1,Нет
43.83659988212292,2,D,D,C,1,69.20588306407475,4,B,A,B,1,Нет
85.26683321394404,1,C,A,D,0,54.48039075186579,4,B,A,D,1,Нет
29.810098725748446,5,C,D,B,0,94.01986217867024,4,D,C,C,1,Нет
92.63172715503983,4,A,D,D,0,41.39546635813821,2,C,A,C,0,Нет
66.34962383972972,2,B,C,A,0,5.827756103364035,2,D,A,C,1,Нет
25.15811237491985,4,C,C,B,1,49.056269823388256,2,D,A,A,1,Нет
42.745296005660435,3,D,C,D,1,83.34225013097036,2,B,A,A,0,Нет
36.02027882564089,1,B,C,C,0,67.12973516890618,5,D,A,C,1,Нет
70.88721795300009,5,B,D,A,0,75.09011400233867,5,C,A,C,0,Нет
57.48107648710919,2,B,A,B,1,1.0141845704085384,3,A,B,A,1,Нет
49.84755910776183,2,D,B,A,1,31.1261160521074,1,C,A,D,0,Нет
54.481469580911714,5,A,B,C,1,86.76474047705038,2,D,D,D,1,Нет
53.75390016764232,3,B,C,B,1,54.308155843813836,5,C,B,C,1,Нет
3.823306234681234,4,A,C,A,0,76.17374098840787,3,C,A,C,1,Нет
31.08138730132184,2,C,C,A,0,72.9326195522153,4,A,D,B,0,Нет
39.29432064701779,1,B,B,D,0,31.657920641116842,1,B,B,B,1,Да
39.59779019190533,4,A,A,A,0,45.74820165430441,4,D,D,B,1,Нет
89.82468473387377,4,D,C,D,1,3.8640789778224938,1,D,A,B,1,Нет
11.728196017591541,1,A,A,A,0,80.4117029068188,4,A,C,C,1,Нет
49.21835545146751,3,B,A,A,0,19.927987391494018,5,D,D,B,1,Нет
23.087875372293055,3,D,B,D,1,14.788591459188737,4,C,B,C,1,Нет
44.185639363451344,4,A,D,D,1,14.384100879539375,4,D,C,A,0,Нет
82.71716551516025,5,D,D,B,1,71.8555417561458,4,A,D,A,1,Нет
73.17197356854692,2,D,B,D,1,64.88441217130078,1,D,B,D,0,Да
73.13013319098519,3,A,C,D,1,39.19446735855813,1,B,A,D,1,Нет
17.567838501210286,4,B,B,B,1,52.84268885452506,1,D,A,D,0,Нет
82.46731497221694,5,B,D,C,1,32.33301160094384,4,B,A,D,0,Нет
70.23539877573755,4,D,C,D,1,93.57904764907238,1,D,D,B,0,Нет
85.22381476747314,5,B,B,A,0,95.73911211124553,4,B,C,B,1,Нет
99.26934161929537,2,C,A,B,0,46.743083547064124,5,A,C,B,0,Нет
72.17935098764637,2,D,B,A,1,10.063572612984316,3,A,D,B,0,Нет
94.94247756270833,4,A,D,B,1,45.1297180945059,4,A,D,D,1,Да
10.583614913912154,2,A,C,D,0,38.69407976134474,4,D,C,B,1,Нет
27.890386578643845,2,A,A,A,1,14.407587696603697,2,C,D,B,1,Нет
10.459236368686764,3,A,A,A,0,70.73551020989527,4,D,D,D,1,Нет
61.54432734956545,2,B,D,A,1,17.261296604344356,3,A,D,A,0,Нет
95.38779591102498,5,C,D,D,1,1.7299320323016398,1,A,B,C,0,Нет
96.19253864583503,4,C,A,A,0,54.19041813658784,5,A,D,C,1,Нет
77.85453412297646,2,A,A,A,1,58.744766483573706,4,B,C,C,0,Нет
85.54015303443123,2,A,A,A,0,29.210490494534426,5,D,B,B,1,Нет
50.77452118584728,4,B,D,B,0,37.076978389050375,2,D,B,B,1,Нет
45.202617582356616,1,B,B,C,0,11.992953564590913,2,A,A,A,1,Нет
14.776240380356331,3,C,D,D,0,84.86762136127389,3,C,A,A,1,Нет
99.19367648859813,2,A,B,D,1,90.26654411922928,3,C,A,B,1,Нет
18.69792213656829,2,B,A,B,1,33.080209891004095,2,A,B,D,1,Нет
48.84415142919756,3,B,C,D,1,66.59661537032255,2,B,B,B,0,Нет
79.18089874006708,3,C,B,D,1,74.34285248853553,2,B,C,B,0,Нет
38.89739392044817,4,C,C,D,0,94.92372510068199,4,A,D,D,0,Да
66.97461631398706,5,D,B,D,1,94.47559993289063,5,A,C,D,1,Да
7.909066913463725,3,D,A,A,0,48.262611100977296,1,A,A,A,1,Нет
59.79720740101432,1,D,D,A,1,72.9255758164737,5,A,B,B,0,Нет
39.993197102973,2,C,B,C,1,69.87562144401964,1,B,D,C,0,Нет
57.78079984564424,1,D,B,A,0,40.17349304688857,3,D,B,D,0,Да
71.2206208769493,3,C,C,C,1,9.542751477902566,2,A,A,B,1,Нет
28.50914646735375,3,D,B,A,0,8.911761067997247,2,C,A,D,0,Нет
89.06715914109053,4,C,C,B,0,76.93267112221815,3,B,B,B,0,Нет
10.575822939005707,1,B,A,C,1,55.082540856659314,2,A,B,D,1,Нет
42.32504879889366,5,C,D,C,0,90.57593049163835,2,A,D,A,1,Нет
80.19150410462751,2,D,D,C,1,82.68746685343594,1,B,A,B,0,Нет
75.81823680362417,2,A,B,C,1,13.471236121377517,1,A,B,B,1,Да
18.809567870678112,2,D,C,C,0,58.397880160696445,2,A,C,C,1,Да
78.95270679719802,3,D,A,C,1,80.12596577291148,1,D,D,B,1,Нет
10.945313965114211,3,C,B,B,0,96.67336796346446,3,A,B,D,1,Нет
43.42875450312826,5,C,C,D,1,50.29788193773875,4,C,D,D,1,Да
74.91805705999677,1,C,B,D,1,27.50282379101352,4,A,A,A,1,Нет
2.9036534233903954,5,B,A,D,0,93.99721515737515,5,B,D,B,1,Нет
90.27840037796052,2,C,B,D,0,84.14084596505464,2,D,A,C,1,Нет
32.51320336419364,5,B,A,D,0,5.650688096416278,5,B,C,B,1,Нет
92.30050614684436,1,A,A,C,0,76.8690555623604,4,A,D,D,0,Нет
72.88700294599086,1,B,B,D,0,77.47952410467265,1,A,C,D,0,Да
96.66131392828665,5,A,A,B,0,92.153292948228,3,A,A,A,0,Да
72.14059401000145,2,A,C,A,1,67.79723604358486,3,A,A,D,0,Нет
51.4644016202727,3,B,A,D,1,36.14742464377155,5,C,A,D,0,Нет
77.95194314590418,5,B,A,B,1,39.743774747269924,3,A,D,A,0,Нет
48.43989232031618,2,B,B,D,0,39.19251747750828,3,D,A,B,1,Нет
75.95008658248894,5,D,D,A,1,56.70614225106991,3,C,C,C,0,Нет
9.878757703319918,2,B,B,C,1,36.26125543097204,1,A,A,B,0,Нет
97.89847092216408,4,D,C,A,0,66.40117172054778,2,D,B,A,0,Да
88.876228511641,5,B,D,B,0,81.3633073666301,3,C,B,A,1,Нет
15.62045651301337,5,C,B,A,1,60.61747568173924,1,A,B,A,0,Нет
36.15107971432436,1,A,A,C,1,59.24563222354843,2,B,B,C,0,Нет
8.335233553524546,5,D,D,A,1,22.194664613985115,5,B,A,D,1,Нет
2.309977816533415,5,B,A,C,0,24.967149906230834,4,A,C,A,1,Нет
84.15267817449865,4,D,D,D,0,69.93056477623367,1,C,C,A,0,Нет
58.84215609389861,1,B,D,C,0,24.64623004641454,4,B,C,C,0,Да
97.50957994235347,5,D,C,C,1,39.641359607630676,5,C,C,D,0,Нет
21.3935711519351,5,A,B,C,0,14.400963095684116,2,B,A,A,0,Нет
50.18210515783874,5,A,D,D,1,97.70214950627953,4,D,A,B,0,Нет
65.00651053049535,5,D,B,B,0,30.89668946591917,2,C,D,A,0,Нет
10.58074547177249,3,D,A,D,0,22.095342322899324,1,C,D,D,1,Нет
64.32822452786475,5,A,D,C,1,58.25779813893096,1,D,A,D,0,Нет
78.04003395928162,2,B,C,A,1,60.10712731799376,5,D,B,B,1,Нет
2.360222327917394,2,A,C,A,0,49.949383382230195,4,B,C,A,0,Да
21.01431489593044,3,B,D,B,1,23.5732388855438,2,D,A,D,1,Нет
6.208528859295603,3,D,C,D,1,82.11166336644742,4,A,D,A,1,Нет
81.90719186926029,1,D,B,B,1,52.63661391589408,5,C,A,D,0,Нет
62.41944628647412,1,D,A,C,0,11.341295030620701,1,D,D,C,0,Да
23.345014976066757,2,A,B,A,1,73.36930796363995,2,A,A,A,1,Да
12.67838523754865,1,D,D,A,0,51.91245130380076,1,B,B,B,1,Нет
65.23720331264387,3,D,D,C,0,90.13866461096217,2,C,A,A,1,Нет
60.64402935960194,2,B,B,D,1,44.526781531333334,5,D,B,C,0,Нет
72.02260011241412,2,C,B,C,0,3.3337448445580065,3,C,C,B,0,Нет
18.79606660057278,3,B,C,C,1,6.215815328274821,1,A,C,B,0,Нет
25.50328902040767,1,A,D,D,1,31.677116234153868,2,A,A,A,0,Нет
3.204479290318585,3,B,D,C,0,61.68347468661881,3,B,C,B,1,Нет
15.288891248429803,5,C,B,D,1,12.484349998916255,5,D,A,C,0,Нет
78.06972256369272,4,B,D,C,1,27.364626097455446,3,C,C,C,0,Нет
64.63172622354227,4,D,C,B,0,40.97805101184924,4,A,B,D,0,Нет
3.658774075165927,4,C,B,B,0,65.22206295661361,2,D,B,B,1,Нет
15.821942022987622,4,B,A,C,0,86.49320224321849,2,C,D,B,0,Нет
15.596598352581747,1,B,A,A,1,6.613489256408456,3,D,A,D,0,Нет
99.05669997308748,3,A,B,D,1,39.85822884854008,5,A,A,C,0,Нет
74.19462826173967,4,D,B,D,0,26.83727353461862,2,B,A,B,0,Нет
40.43115213910031,5,C,C,B,0,40.75128706430825,4,D,C,D,1,Нет
53.16287782326344,5,B,B,D,1,56.30435085211345,5,A,A,A,0,Нет
39.098805552416785,2,D,B,C,1,26.940883841332163,5,B,C,A,0,Нет
57.173822625432045,3,C,A,B,0,79.70983925875149,2,D,C,D,0,Нет
47.27553714759283,5,C,B,D,0,86.83812463988866,2,C,B,D,0,Да
48.16470839891609,4,D,A,B,0,7.92865712723323,1,A,D,B,1,Нет
19.01821170189053,5,B,C,C,0,98.12269984348812,1,D,A,B,1,Нет
16.90624597313456,1,B,B,B,1,14.326576551254632,5,C,C,C,0,Нет
51.12034133411638,4,D,D,C,0,11.425897542685771,1,C,D,A,0,Нет
13.521277650730312,2,A,D,D,0,71.67259990782539,1,C,A,B,1,Нет
93.69348875362866,3,C,D,D,1,75.26429432511273,5,C,B,B,1,Нет
71.27675139136534,3,B,A,B,1,43.489459227983474,1,A,A,D,0,Нет
96.85890419632847,2,B,C,A,1,30.28323437627328,3,A,A,A,1,Нет
96.98776250443095,3,C,C,A,0,50.80850691945822,4,B,C,C,0,Нет
98.95358963642367,2,C,D,A,0,85.73286238965882,2,A,A,C,0,Нет
84.55087942687138,5,D,A,B,1,11.003154553122085,2,B,A,B,1,Да
88.92978532106163,2,B,A,D,1,98.77333614415393,5,D,A,D,1,Да
63.325370639816825,4,D,D,D,0,31.674693970492573,2,B,A,D,1,Нет
92.42295275035553,1,C,D,A,0,9.927817117608662,3,A,A,B,0,Нет
45.02777469161685,4,C,D,D,0,49.24168609004026,2,C,D,A,1,Нет
87.47039801959389,2,C,B,B,0,91.49391690712397,1,B,D,C,1,Нет
38.85775273350428,5,A,A,C,1,22.425893005264975,3,A,A,C,1,Да
97.58955052889195,4,B,A,D,1,33.784699091996195,1,C,C,D,0,Нет
76.19119436325154,3,C,C,A,1,6.531409618290496,2,A,A,B,0,Нет
57.16830485883907,3,B,D,C,1,77.17229357825856,5,C,A,D,1,Нет
48.995098068767184,1,D,A,A,0,60.33024513843169,4,A,C,C,1,Нет
68.58465061267131,3,A,B,D,1,44.40405202773577,5,B,B,A,0,Нет
69.07378807434982,2,B,D,D,1,12.285279120649594,1,C,B,B,1,Нет
70.34654567933568,5,B,A,D,0,2.2008833146129447,5,B,D,A,0,Да
41.84281957428362,3,D,B,B,1,91.87994930569347,5,B,D,B,1,Нет
28.273094719270752,2,D,B,A,0,67.16638097123283,1,A,A,B,1,Нет
43.68333140130274,3,A,A,C,1,75.52347289881608,2,A,B,A,0,Нет
87.24382416150456,2,A,C,B,1,69.83564986750454,4,D,D,C,0,Нет
34.567333382237585,2,C,C,B,1,64.72920986620657,2,B,C,B,0,Да
68.8297615319598,2,C,D,C,0,87.32744618224554,4,D,B,B,1,Нет
38.83012754000036,2,D,A,B,0,43.788925342960596,5,A,D,C,0,Нет
11.876449153304257,4,D,C,D,1,97.8833415417081,5,A,B,D,1,Нет
72.84249895730822,1,D,D,C,1,19.49567276834805,3,C,A,C,1,Нет
52.054687400363754,5,D,B,B,0,91.28596028477808,4,A,D,B,0,Нет
36.23828536104502,2,B,B,A,0,7.962860515268389,4,C,C,A,1,Нет
1.0823010321453275,3,C,D,D,0,72.19261854735002,3,C,A,D,0,Да
23.249498752416166,5,A,C,A,1,99.7148667936044,5,A,D,A,0,Да
29.208826990518,3,D,A,A,0,32.813811041685334,5,C,D,C,1,Нет
64.77640380116493,4,D,B,D,1,59.2553105844662,4,C,B,C,1,Да
22.812432939026095,5,A,C,B,0,80.07431800381461,2,B,D,B,1,Нет
35.059484184635934,5,C,B,D,0,90.77406887541441,2,B,C,D,0,Нет
31.940960039581544,5,C,B,A,0,16.01610079031928,4,C,C,C,1,Нет
44.3511819200002,3,A,D,C,0,0.9962245451513252,1,B,A,B,1,Нет
71.0651854226367,1,B,D,A,0,47.503470007247714,2,C,D,B,1,Нет
59.18178710963606,4,C,C,D,0,5.513681240389435,4,D,D,B,1,Нет
35.721905855481836,5,D,D,C,0,60.210151223845955,2,D,D,B,0,Да
90.53734297422432,3,D,A,A,0,85.10250245260792,4,A,B,C,1,Нет
80.59270713466142,2,A,B,B,1,38.93253245515903,2,A,A,B,1,Да
91.2397016624864,3,D,A,C,0,99.15861891464282,2,D,D,A,1,Нет
63.279361449066144,3,D,B,B,0,91.28268604415607,4,B,B,A,0,Нет
86.42039736054028,4,D,C,C,0,8.563529556345328,1,D,D,A,0,Нет
15.274441006979245,5,D,D,A,0,97.44641224571848,2,D,C,C,0,Нет
62.603946755489574,1,A,D,D,1,23.32391982896874,2,C,B,C,0,Нет
59.61235748814128,2,D,D,D,0,73.17525007110183,3,C,D,A,0,Нет
16.292215730299908,2,A,A,A,0,70.29391158931708,2,D,A,C,1,Нет
57.78722249585256,4,D,B,C,0,70.57125483231084,1,D,D,A,0,Нет
55.43680742542784,2,B,B,B,1,4.687588133109055,2,C,C,D,0,Нет
7.86519350659246,1,B,D,D,0,44.628190290225014,2,C,A,A,1,Нет
8.208731027147476,1,C,C,B,0,13.05096365406765,1,D,D,B,0,Да
81.58309884704867,3,B,C,B,1,41.010124640445376,1,B,B,B,0,Нет
19.45567061184076,5,B,B,C,0,16.52608862538476,3,A,C,B,0,Нет
48.90131777652314,3,B,B,D,0,60.6993828751212,5,C,B,D,0,Да
48.8836859127645,5,C,C,B,0,56.15041012886738,3,D,B,C,0,Нет
69.90862617171395,5,A,C,B,0,41.312240464812035,3,B,B,C,1,Нет
58.760070207703144,2,A,C,C,1,91.42498764216056,1,C,D,B,0,Нет
97.71076591317568,5,A,B,C,0,62.532064725418365,5,B,D,C,1,Нет
81.1692137416937,1,C,B,C,0,37.98650281640676,1,A,A,A,1,Нет
89.14001071014992,5,A,B,B,0,68.92646863892948,5,D,B,C,0,Да
45.55511186169543,5,C,D,B,1,34.67127029747322,4,A,A,C,1,Нет
51.340270248994344,5,D,D,C,1,68.56569222446808,1,C,D,A,1,Нет
71.32265757150942,5,A,C,C,0,96.6629554548498,4,D,D,B,1,Нет
83.36358636182247,2,A,B,A,1,72.78566848750381,5,C,B,D,1,Нет
85.35440329810294,4,B,D,C,1,64.14604624617094,4,B,D,C,0,Да
87.6057602598498,5,A,B,A,0,16.775003379194853,2,C,A,B,0,Нет
3.8434992570641424,5,C,D,A,1,75.72035185319356,5,C,B,C,1,Да
24.78883235604583,2,A,D,A,1,33.096969828744285,1,B,C,D,1,Нет
70.69690222358626,5,A,A,C,0,16.321138940262912,4,C,C,B,1,Нет
98.81097390202818,1,B,A,A,0,96.28497627394225,4,C,A,A,1,Нет
37.24900117472272,5,D,D,D,1,8.822943860071508,3,B,B,B,0,Нет
24.346801947355633,2,A,B,B,1,62.2063751938103,2,D,D,C,0,Нет
12.073608992187202,2,B,D,A,1,59.468529555544336,1,D,A,D,0,Нет
6.584301162032746,3,C,C,C,0,74.1571374927992,2,A,B,C,0,Нет
57.367719866614884,3,A,B,C,0,82.00971532946114,4,C,B,B,0,Нет
42.35788739546663,1,D,D,B,0,16.39685373796179,4,B,B,B,1,Нет
3.968526880116796,3,C,D,B,1,13.179974116168713,1,C,C,D,1,Нет
82.52733908219466,4,A,A,C,1,79.87985292629942,3,D,B,A,1,Нет
76.39176657169284,2,D,D,D,1,18.420719501912398,4,A,C,B,1,Нет
66.98095812109177,1,D,D,D,1,12.42019013954312,4,A,D,D,0,Нет
15.275175646842987,2,B,A,C,0,61.51318651178769,2,A,B,C,0,Да
90.15536423956978,1,D,A,C,1,18.800285009837214,1,A,A,D,0,Нет
88.47394327424256,1,D,C,D,1,71.47233599891236,1,B,A,C,1,Нет
48.47085222284828,1,A,A,D,1,81.84553197474479,4,A,B,D,0,Нет
24.46891549052337,1,B,B,A,1,85.99816591103975,2,B,A,D,0,Нет
91.44944736631675,4,B,C,D,1,34.97734123321724,5,B,B,C,0,Нет
10.980498780146352,3,D,B,A,0,79.30986384196638,2,D,B,B,0,Да
39.95021734483716,1,A,B,C,0,59.63416718157967,5,D,B,C,0,Да
76.43049797221842,3,C,B,D,1,84.88044628656795,4,D,C,B,1,Нет
77.18082902421871,1,B,C,D,0,86.8559583304809,5,A,A,D,1,Нет
23.171383933984647,5,C,D,C,1,89.07987012614052,1,C,A,A,0,Нет
71.30380516064321,4,C,B,C,1,61.82121495567059,4,C,C,B,0,Нет
12.7341725484019,4,C,C,C,1,21.08570187739389,1,A,D,A,1,Нет
81.87711842625419,5,A,C,D,0,69.30758462876027,4,C,D,A,0,Нет
58.64951157079684,3,B,B,B,0,1.9694400239356202,4,D,C,D,1,Нет
35.896470040327536,2,A,A,A,0,27.29429209033657,1,D,D,C,0,Нет
88.43350716651645,3,D,A,C,1,81.44612829617711,1,C,B,D,0,Нет
44.053166881069494,5,A,C,B,1,27.09767170731121,1,A,A,D,0,Нет
44.736914581175846,4,B,B,B,0,27.45183122969256,2,C,A,B,0,Нет
56.919080726242846,4,A,B,C,0,22.65387030261329,1,D,A,C,0,Нет
9.686821797622114,1,B,C,C,0,53.25737937125501,1,A,C,B,1,Нет
50.746366011477406,1,D,A,D,1,66.13652217875095,5,D,B,C,0,Нет
14.321793231338187,4,D,D,B,1,47.593617391572906,2,C,A,D,1,Нет
30.727875734013644,3,C,C,C,0,38.617668219375126,1,A,A,C,0,Нет
33.56585633434652,1,A,B,C,1,3.171376900962186,4,B,B,C,0,Нет
88.29138521690734,4,D,C,C,1,60.63923471842102,4,C,C,B,1,Да
34.23288985438361,3,B,C,C,0,46.40110614218845,2,B,C,A,1,Нет
45.229048021923866,5,C,A,B,1,42.5478818333304,5,C,A,C,1,Да
3.4976703057499003,4,D,D,A,1,29.482543406709848,4,D,B,B,1,Да
50.08829715797799,3,A,C,A,1,3.6147093717114442,2,A,C,B,0,Нет
42.01752430833172,5,C,A,A,0,45.636088933705565,5,A,D,C,1,Нет
69.42931564902642,4,C,D,A,1,30.236377157687077,1,A,D,A,1,Да
29.30431351585282,1,D,D,A,0,64.41144257698568,3,A,D,B,1,Нет
68.7324067909758,1,A,A,A,0,20.076534852410145,1,B,B,A,0,Да
5.499650565787151,2,A,A,D,1,68.5855431549133,4,C,D,D,0,Нет
28.000102063971543,4,D,D,A,0,97.33724839106848,4,C,C,A,1,Нет
37.25442103308685,2,D,A,A,0,31.842424615060438,4,D,A,C,1,Нет
89.0916570959938,3,B,A,D,0,36.63461968565084,4,C,D,A,1,Нет
19.25478218773288,1,D,B,C,1,49.120670215197634,1,D,B,A,1,Да
83.48095836081221,1,C,B,D,0,31.598257716319587,4,B,B,A,1,Нет
90.16017830960627,5,B,B,C,1,33.74639643016523,1,B,B,C,1,Да
19.802735382614433,1,B,D,C,1,82.6317053081028,2,A,C,B,0,Нет
75.89252997159417,3,B,D,C,1,81.00592012091651,5,C,A,B,1,Нет
9.524864006918786,5,A,B,A,0,70.72856839838995,1,A,B,B,1,Нет
59.47284148485845,4,A,D,D,0,21.855730457041954,3,C,A,A,0,Нет
71.53060394040797,3,D,B,A,0,85.60360822186558,5,A,B,B,0,Нет
98.89671806194038,1,B,D,C,1,17.366567858536854,2,D,A,B,0,Нет
90.14261589490506,5,C,C,B,1,40.48465906517964,1,D,A,D,0,Нет
64.03871754982133,1,A,B,B,0,77.22332783296632,4,B,B,B,0,Да
53.24134093533278,4,B,C,A,0,74.51298261804031,2,A,C,D,1,Нет
55.99052178407372,1,C,D,B,0,14.682576195068586,4,C,D,A,0,Да
6.812807844736435,5,A,A,D,0,3.1836846749625947,5,C,B,D,0,Да
10.435994783986525,5,C,D,B,1,79.35949130181606,3,C,B,B,0,Нет
31.40330062777341,2,D,B,A,1,53.37422932152107,4,D,D,A,1,Да
40.82412059427363,5,C,A,B,0,0.9386438342354086,3,C,D,D,0,Нет
98.18727097083051,2,A,B,A,1,52.75839077257986,5,C,B,D,1,Нет
37.04095457417873,1,C,D,B,0,18.254610838778305,1,A,A,A,1,Нет
15.08083666000488,4,A,A,A,1,5.025224686007201,1,D,A,C,0,Нет
77.9947719806886,4,A,B,D,0,65.76878400233457,3,C,C,B,0,Нет
77.77449529573151,3,C,D,B,0,32.185906467051915,5,A,B,B,0,Нет
4.4431591387188885,1,A,B,A,1,2.4311686053277715,3,A,B,A,1,Да
53.13528749210187,3,A,D,B,0,49.65223320761141,1,B,B,C,0,Нет
15.655914003360694,4,B,B,C,1,79.61930950181807,3,D,C,A,1,Нет
45.87629315398753,4,C,A,D,0,1.331627760555243,3,A,C,A,1,Нет
78.28334253115659,1,B,C,D,1,49.95374234845635,3,C,B,C,0,Нет
64.31849952959223,5,C,B,C,1,50.45779709092098,4,A,C,B,0,Нет
73.21979542136356,3,D,A,A,0,11.39783974714178,4,A,A,D,0,Нет
94.87253997991623,1,D,A,A,1,72.3876448527644,3,C,C,D,1,Нет
80.71600943544546,4,C,B,B,0,16.299651923540935,4,D,A,D,0,Нет
20.527764678096094,5,A,B,D,0,42.94178502560166,5,C,B,A,0,Да
82.48486341215533,4,B,C,B,0,66.41167121592136,3,D,C,C,0,Нет
68.81317389779149,4,D,B,D,0,60.3342992457763,5,D,D,A,0,Нет
79.39775296372335,3,B,A,B,1,8.585732043161066,3,C,C,D,1,Нет
65.93811766452036,5,D,A,D,0,2.891594610080972,1,D,B,C,0,Нет
99.8536694623738,5,B,B,B,1,83.52854657726677,4,C,A,B,1,Нет
76.82702500478679,3,B,C,A,1,53.36124969758957,5,C,A,B,0,Нет
44.9566533291606,4,B,B,B,1,57.16803649338311,1,C,D,C,1,Нет
85.05055763102078,1,C,A,D,1,80.10254972104288,4,D,A,A,0,Нет
77.92642614270348,3,B,C,C,0,94.60501354450619,5,B,B,C,0,Да
50.045805886952586,4,A,A,B,1,2.802001732363868,5,C,D,B,0,Нет
75.83160250860946,2,A,C,A,0,23.97572808712639,5,D,A,C,0,Нет
79.35695238559283,1,B,D,B,0,40.96401646140817,1,B,D,C,0,Да
65.59486284363422,5,C,D,A,1,95.70751427146313,1,A,B,A,0,Нет
75.67535398925105,5,A,A,A,0,98.21892968468973,5,D,C,C,0,Нет
60.75820942025187,3,A,A,D,1,14.532892284920962,4,C,C,D,1,Нет
24.775778695011585,2,D,A,B,1,86.27507148634128,5,B,B,C,1,Нет
43.24807418924398,1,C,D,C,0,43.11450965051925,3,C,A,B,1,Нет
83.93753217925868,5,B,C,B,0,66.46961861648575,3,D,B,C,0,Нет
54.52604330245937,1,D,D,D,1,55.11507517030816,1,B,D,A,1,Да
11.099545578962655,3,A,D,C,1,8.230112037565707,2,D,C,C,0,Нет
4.249657406568819,1,D,A,C,1,86.09522861713091,3,A,B,B,0,Нет
65.78030087420161,2,C,D,D,0,55.11539456201698,3,B,D,B,0,Нет
84.19513336126589,4,D,C,B,0,20.392532274367493,1,A,A,A,0,Нет
80.88650548824772,3,A,B,C,1,82.41788168275474,2,A,B,C,0,Да
96.55039829126308,3,A,C,A,1,36.973108391797396,1,A,B,B,1,Нет
8.611587690971112,4,C,C,B,1,48.81066824801229,4,D,A,D,1,Нет
46.592645298524246,5,B,B,B,1,52.802364793337844,3,B,A,D,0,Нет
35.645303910339365,4,A,A,D,0,50.51776739365844,5,D,C,A,0,Нет
42.20539316256355,5,B,D,A,1,94.44339589799506,1,C,D,B,0,Нет
13.523960452669915,2,C,C,A,0,70.65385950533145,2,A,D,A,0,Да
58.13471388769456,4,B,B,B,0,16.913744869695545,5,B,A,B,1,Нет
22.03020307911042,4,C,D,A,1,73.28050165472163,1,D,A,A,1,Нет
51.84702506904476,2,D,C,B,0,93.91368928325609,5,C,C,B,1,Нет
67.97151162744012,3,B,B,B,1,28.206607067744706,1,B,A,B,1,Да
61.35120294510862,1,C,B,C,0,60.7217408736017,4,C,D,B,1,Нет
87.63377354656214,1,B,D,D,0,77.7674012956684,1,C,A,A,1,Нет
92.08035093515849,2,A,C,C,0,15.485832696519708,2,D,C,D,0,Да
32.312210659526826,3,C,C,D,1,5.694924005602731,3,B,C,D,0,Да
68.48359529981842,4,A,B,B,1,73.51961711178015,4,D,D,D,1,Нет
62.04067813115679,2,A,C,C,1,92.11485165778716,2,D,A,B,1,Нет
46.610885092204256,4,D,B,C,1,47.94018125616728,2,B,C,A,0,Нет
41.263401776752076,4,D,A,B,1,44.7182677010175,1,C,C,B,1,Нет
14.08039140036732,1,A,B,A,1,18.583281023535502,5,B,D,C,0,Нет
94.64508514399579,5,B,B,D,1,10.056088394244366,5,B,C,C,1,Да
24.016023531616604,4,D,C,B,1,97.91468581760375,4,B,B,D,0,Нет
36.32465624027367,4,B,B,A,0,65.77902030117347,1,A,C,B,0,Нет
57.85494476176615,4,B,B,C,0,7.760252642068222,3,C,C,A,1,Нет
75.99173973155318,5,B,C,B,0,33.30805729696762,1,B,A,D,1,Нет
67.76298567141684,1,C,C,D,1,60.17096936410453,5,C,A,B,1,Нет
98.14983882242322,2,A,D,C,0,62.09987880855002,2,A,B,D,0,Да
83.54143646777055,3,B,C,A,1,8.844661234071316,3,D,B,A,0,Нет
58.11976419298928,3,A,A,C,0,9.641536414137386,3,A,B,B,1,Нет
22.333877400536583,1,A,B,A,0,48.314929414810095,4,A,B,A,0,Да
88.43439375800527,1,A,C,B,1,58.98177685821958,5,A,C,C,0,Нет
52.24390366619633,2,A,C,C,0,17.1623675573489,3,C,D,C,1,Нет
23.41013501985487,5,B,D,A,1,84.86969773180768,2,A,B,C,1,Нет
10.118289186788953,1,D,B,C,0,24.09691378659522,3,B,A,C,0,Нет
43.53092402592399,2,A,A,B,0,68.4354708443052,2,A,B,D,1,Нет
