Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Collision
0,D,3,96.63302463837718,1,D,5,27.585632946837357,Нет
1,B,1,16.481375453380366,0,A,2,78.13613286494157,Нет
0,A,1,84.5818586926165,1,D,1,39.83175813345644,Нет
1,A,1,23.82420788998909,0,B,2,57.0930108000529,Нет
1,C,2,25.029550126494037,0,C,5,95.85138238121597,Нет
0,B,4,91.06098087308621,1,C,4,50.44921494747431,Нет
1,D,2,6.4194281679579195,0,D,1,95.66680952220527,Нет
0,A,4,13.39413458923877,0,C,1,58.313876132786454,Нет
0,B,4,78.59353306782398,1,D,4,72.86234597779199,Нет
1,D,4,89.46289626508165,1,A,5,48.04497167422242,Нет
0,B,2,80.21786667886923,0,B,5,48.797988209818314,Да
0,A,1,54.65461269513611,0,B,2,33.194015231732735,Нет
0,A,4,78.96538500765608,0,A,2,33.815733354534274,Да
1,D,1,50.85713339081157,1,A,3,0.8440595728917311,Нет
0,D,4,65.28873506102587,1,B,5,52.47582113750781,Нет
1,B,3,64.30632191412592,1,C,3,54.054466010969435,Да
0,C,3,58.015995381313616,1,B,2,14.860537074671587,Нет
1,D,1,87.21471447189953,1,C,2,10.319026578717704,Нет
1,A,1,75.28775085563069,1,B,2,81.13601889792017,Нет
0,D,2,47.75551953807488,0,A,4,86.18927880273598,Нет
0,D,2,23.117943166704112,1,D,5,81.80894612588881,Нет
0,C,5,26.743247954736116,1,C,5,10.428819498381191,Да
1,C,5,50.02023879082863,1,D,2,97.60533330869431,Нет
0,B,5,46.3382708922201,0,D,5,41.87293242794987,Да
0,B,3,55.024689894731516,1,C,3,99.8053810285048,Нет
1,B,1,45.760617874229034,1,B,5,2.922371217777686,Да
0,A,3,19.15775630752049,0,C,5,21.028439855635618,Нет
0,A,2,13.532921907537066,0,A,1,97.44053389500212,Да
0,A,1,1.8011643759437646,0,A,2,48.18599712017972,Да
1,D,5,34.84148967557654,0,A,5,67.88890138569312,Нет
0,D,1,47.909355575749935,1,C,1,15.108096167152862,Нет
0,C,3,55.43259988689447,1,C,4,14.508101839868681,Нет
0,C,5,52.09612046212786,1,B,5,71.29790926324434,Нет
0,B,3,32.81587856092164,0,D,5,69.31624536273272,Нет
0,D,2,37.90549367385244,1,A,4,97.28939708080709,Нет
1,B,1,12.609565816398172,1,A,2,28.13648493949198,Нет
1,A,4,64.84953830235587,1,B,3,45.48216874593726,Нет
1,A,2,6.958465260394031,1,B,5,76.50084795357475,Нет
0,C,1,17.326892346945044,1,B,4,52.153535033541665,Нет
1,A,2,41.553575829122614,0,D,5,90.5067879126621,Нет
1,A,4,1.5228086387735318,1,A,3,58.10121518644431,Да
0,C,1,50.74160004299293,0,B,2,19.48926388059219,Нет
1,C,3,31.449219527594742,1,D,5,60.756182038634655,Нет
0,D,1,2.023040766244566,0,C,2,59.24975738076461,Нет
1,A,3,75.01514131504841,1,B,4,68.95965282222035,Нет
0,D,3,31.280311946683547,0,D,4,22.296332190792334,Да
1,D,2,11.692068272986111,1,D,2,13.369114410382076,Да
0,D,5,48.942607986598105,0,A,1,77.0308765862735,Нет
0,C,3,53.271530211663595,1,A,1,74.46343576677612,Нет
0,C,4,90.77267047163402,1,B,2,55.87496486522675,Нет
1,B,1,60.46370132923763,1,C,3,76.90272436812964,Нет
0,C,2,8.092014761711575,1,C,1,93.3175086087989,Нет
0,D,4,76.2962995539472,0,A,2,32.09161896582686,Нет
1,B,4,91.87214272337366,0,B,3,70.72636849182737,Нет
1,D,1,46.81303063382308,1,D,2,53.392214022923454,Да
1,D,4,2.375820194182987,0,C,5,76.64779106835246,Нет
1,C,1,65.17505287440795,0,A,4,58.855813072531326,Нет
0,A,1,75.4796073940807,1,B,1,10.902997377269585,Нет
1,B,1,50.896830803545036,0,D,4,12.463089834769804,Нет
0,A,4,76.81137679882161,1,B,2,79.6716759397387,Нет
0,A,3,4.90895628977216,0,C,3,79.25364991546257,Да
1,D,2,50.201032967286395,0,D,5,7.389619531553349,Нет
1,D,2,42.14188685495418,1,D,1,17.21515166997477,Да
1,D,2,40.72673727780557,0,D,2,74.91665644599617,Да
0,B,2,77.46058521985299,1,C,4,9.063447132824788,Нет
1,B,4,91.06586053169976,1,B,3,64.29573478807964,Да
0,C,3,22.53371255633705,0,D,4,72.99651995807595,Нет
0,B,2,29.02854208217045,0,A,4,24.169060775146278,Нет
1,A,3,87.04064681490183,1,B,3,83.25093034482069,Да
1,A,1,33.306700427545856,0,D,4,54.81779052420257,Нет
1,A,3,95.8716810709662,0,C,1,89.3157050464606,Нет
1,B,2,75.1089758832887,0,D,4,12.43969791000299,Нет
0,B,1,33.498657081248176,1,D,4,80.97712376476663,Нет
1,B,5,91.38958864325826,1,A,1,25.616640350687902,Нет
0,D,3,90.91719329145099,1,A,3,45.20605518471213,Нет
0,C,3,43.26904921062514,1,C,2,49.23993501419547,Нет
0,D,1,22.539912179419897,0,B,4,60.08442548056353,Нет
1,B,2,42.01250737023705,0,A,4,95.74971571059348,Нет
0,A,5,94.26519034046271,0,C,4,49.63872153735424,Нет
1,D,4,84.63406130794633,1,D,5,9.920589645998701,Да
1,B,3,57.88029770376406,1,A,3,77.9144507744646,Да
0,D,5,47.77397457479471,0,A,3,89.05840942343674,Нет
0,B,2,49.20368774982402,1,D,1,90.50398201675304,Нет
1,D,3,72.8690059201377,1,A,1,23.83303047417089,Нет
1,B,2,36.648417647620676,1,B,2,80.6340041605129,Да
1,C,5,94.65151634522009,0,C,1,58.50586473651707,Нет
0,D,4,84.00821516971419,1,C,2,17.8520669077753,Нет
1,A,1,98.8986897151539,1,C,2,32.4477193811895,Нет
0,B,4,82.28996485012956,1,B,2,30.640906175655513,Нет
0,A,5,70.06041555393796,0,A,5,53.86062304596978,Да
1,C,2,77.56053964688071,0,A,3,92.55579965258111,Нет
1,A,1,19.533307492287232,0,C,2,5.426695268295079,Нет
1,D,2,93.1021281508348,0,B,3,21.150902837186013,Нет
1,A,1,83.7247786700271,0,C,1,86.8604060443546,Нет
0,B,4,93.77905484646136,1,D,5,28.08659116958977,Нет
0,C,1,86.77008882495397,0,C,3,55.42254688572139,Да
1,C,5,15.070914113282164,1,C,1,23.273006393497187,Да
0,B,4,7.19746824387718,1,C,1,62.00692124236561,Нет
0,D,4,73.19559433846578,1,B,2,41.4889844944626,Нет
1,A,2,84.27861189188596,1,A,2,76.2209935500645,Да
1,C,2,46.222789035110246,0,B,1,72.54645175185964,Нет
0,D,4,34.899343765589286,0,B,2,20.756742584043653,Нет
1,B,3,50.68695265620382,0,D,4,76.5953780867726,Нет
1,C,1,6.257357995236479,0,A,4,55.40188272546389,Нет
0,D,1,0.031600770859607774,0,D,5,79.41008010766451,Да
1,D,3,54.049232095182795,1,B,5,99.41658038704287,Нет
0,A,4,58.059267657695976,1,C,3,87.7379830859692,Нет
1,D,4,72.58166398177737,1,D,4,30.19861375066113,Да
0,B,3,6.4685404566317555,1,C,4,95.08487548834196,Нет
0,C,5,80.72203246721894,1,C,5,44.5388042474591,Да
0,D,5,98.75502018739502,1,A,5,2.5687655443535906,Нет
1,C,2,2.9592489885256645,0,D,2,2.6573908310569605,Нет
0,D,2,28.610449945090323,1,A,1,2.6887188345912305,Нет
0,C,3,27.61688043510251,0,C,1,48.69479820801017,Да
0,C,5,15.797054860158177,1,D,5,98.61130753553049,Нет
1,C,1,62.6020701171332,0,D,3,26.222524197897357,Нет
0,A,2,58.30795301248156,1,B,5,23.243637259023842,Нет
0,B,5,41.7835528582309,0,C,3,94.31246546687842,Нет
0,A,3,35.34733336067559,0,B,1,60.75966586090662,Нет
0,B,5,81.32528647069537,0,B,5,94.47105885602375,Да
1,B,5,79.6430372206252,0,A,1,2.353333756491094,Нет
0,A,4,22.922738348749895,1,A,1,99.79442777806344,Нет
1,A,3,97.51507934865371,0,B,2,39.90558641534708,Нет
0,A,1,86.46621335468151,0,B,5,59.29660798411399,Нет
1,A,4,29.469922827815196,0,A,3,91.84102999378202,Нет
1,A,3,62.91295538286407,0,C,3,36.64367245890474,Нет
1,C,4,85.07902671271204,1,C,2,53.13743422420523,Да
0,B,5,77.47344212164964,1,C,3,83.98091846041689,Нет
1,C,2,42.68877802735956,1,A,1,59.33671663647358,Нет
0,B,4,0.35341636275534327,1,D,2,86.05322066588937,Нет
0,C,2,94.85787551992462,1,C,4,13.578894555446642,Нет
1,A,1,85.98825865381647,1,C,1,20.196337589435764,Да
0,C,2,79.81654222988499,0,D,2,60.324155274142534,Да
1,C,1,66.34453787412741,1,C,1,95.09746863814638,Да
0,A,3,80.58380551907273,0,A,5,20.647671003054146,Да
0,A,3,95.87585765032533,1,B,5,57.11795842606999,Нет
1,D,2,51.571989017818154,1,C,5,10.336815439256409,Нет
0,C,3,32.911054811692665,0,D,3,38.832585926746056,Да
0,A,3,61.54811173754248,1,B,5,24.484219488658987,Нет
1,B,3,99.71435777363624,0,A,3,83.35129816302545,Нет
0,B,4,8.961390415770264,1,C,1,1.315191841083374,Нет
1,A,2,19.320176565269865,0,C,5,86.62540206648377,Нет
0,D,2,17.961354697275013,1,A,3,9.6166780333246,Нет
0,A,1,68.8872889411898,0,B,1,13.197564818826656,Да
0,C,1,64.7637820436473,0,D,3,99.60812079619679,Нет
0,C,3,94.2654577118573,1,A,5,67.41430964259744,Нет
0,C,2,93.5273531379483,1,A,1,40.08857375608079,Нет
0,C,1,98.15809710544976,0,D,3,54.17985618290688,Нет
1,D,2,72.7929811611959,0,B,2,85.57618438222332,Нет
0,C,3,32.365377716409704,0,D,2,42.33040935897295,Нет
0,B,1,9.293457037171693,0,C,5,10.911708272341302,Нет
1,C,1,75.82390668882762,1,A,3,23.061553887522223,Нет
0,B,5,95.6837641758888,1,A,1,15.166971185589585,Нет
1,A,1,52.60622462112452,0,D,4,37.50252841107137,Нет
1,D,3,7.401976709032054,0,C,5,66.2283578751888,Нет
0,B,2,86.22820225751974,1,B,5,18.079976191600956,Нет
0,A,4,3.7820901888587777,1,B,1,55.28848049775147,Нет
1,C,4,89.30864851147811,1,C,2,93.4560790977121,Да
0,D,4,30.985187740439134,1,C,5,18.186904544439276,Нет
0,B,3,89.58423311827653,0,C,5,92.61295479386895,Нет
0,A,4,17.58584240233444,0,B,1,92.54523669236023,Нет
1,D,2,16.62934353980311,1,A,3,87.68455235003941,Нет
1,C,4,80.11857871641037,0,D,2,81.23534287955628,Нет
0,A,2,94.56638789120467,1,C,3,11.57065028518003,Нет
1,D,3,77.70060301435706,0,A,3,87.3743882991024,Нет
0,A,2,24.09404393422324,0,C,2,61.77021787191567,Да
1,B,3,2.47075180445675,1,D,4,20.872626305596665,Нет
0,B,2,58.82779779883413,0,B,5,26.438026561222294,Да
1,C,2,11.11814221511398,1,D,1,81.83751268826258,Нет
0,D,5,61.460980529277606,0,A,5,79.22089507918429,Да
0,A,1,68.71494159394221,1,A,2,40.21343794896172,Нет
1,D,1,55.35253175825775,0,B,1,98.57378650638223,Нет
1,B,1,2.461508221696529,1,D,1,71.43264941517992,Да
0,B,1,31.72050049657431,0,C,5,13.658849746480461,Нет
0,C,1,1.1473033494954876,0,C,3,68.14139209836218,Да
1,C,2,95.71112909732985,0,A,4,11.568510069865523,Нет
1,C,3,11.836602827806175,1,A,3,27.98854666911259,Да
1,D,5,69.49785594315155,0,B,3,23.393834221651332,Нет
1,C,1,99.10339729434754,0,B,3,6.935323755911426,Нет
1,C,3,40.5696024517039,0,D,5,68.45447989480869,Нет
0,B,1,58.16099219957766,0,C,2,36.75284233214986,Нет
0,B,2,23.228470580194948,1,C,4,96.06628047009853,Нет
1,B,1,19.706017144614364,0,B,3,38.3364208951794,Нет
1,D,4,21.623810376131615,0,D,5,14.51155292896943,Нет
0,D,4,75.26296869473458,1,D,4,97.76950906967882,Да
0,B,3,78.71038454131009,1,A,4,72.00176346338418,Нет
0,B,2,8.433788092195183,0,A,3,85.1410512389003,Нет
1,D,2,75.81203905591197,0,D,3,27.634370639815785,Нет
1,D,5,99.39723079776971,1,A,3,63.57600412556296,Нет
0,C,3,37.26970985471129,0,C,5,98.89159761869618,Да
0,B,3,32.1485614219173,1,D,3,43.79280047942208,Нет
1,B,5,26.96340758492869,0,D,3,97.00827749562332,Нет
0,A,1,52.929612205558115,1,C,4,29.790824663617133,Нет
0,A,1,47.06970269230183,0,D,2,7.391636281930558,Нет
0,D,4,45.38803160833428,0,A,5,85.05533216342015,Нет
1,A,2,32.81866098054995,1,C,1,0.42868482100417715,Нет
0,A,2,53.29106079451188,0,B,4,13.898955275578938,Нет
0,D,1,54.3179243749103,1,B,3,87.78644957015162,Нет
0,B,3,6.883959680324447,0,D,5,65.57272605558701,Нет
1,B,4,37.80189662469054,0,B,1,23.145642083961594,Нет
1,C,2,29.13456724871091,0,A,3,82.05260975043073,Нет
0,A,2,58.21865679989956,1,B,3,92.76198252456012,Нет
0,D,2,30.021016910676156,1,B,4,62.58361710388761,Нет
1,D,2,60.11281203712906,0,A,2,3.2481718852579666,Нет
0,A,1,89.19370086893382,1,B,2,18.84555236794445,Нет
0,D,1,38.445004003649586,0,A,2,10.366980084251487,Нет
0,A,3,80.91599196010706,1,B,3,3.3123830742105786,Нет
1,C,1,0.6373597437577261,1,C,3,38.441299753107316,Да
0,C,2,76.13187137268272,1,D,1,89.94395594742488,Нет
0,C,3,84.77912183283436,1,B,5,98.06488662034926,Нет
1,B,4,46.75252928462243,1,D,5,46.45007787700448,Нет
1,D,4,14.584864094545036,0,A,1,98.93330206310192,Нет
1,B,3,89.29735298932287,0,B,3,14.803951295867424,Да
1,D,5,99.09120602054824,1,A,5,60.3883524175734,Да
1,B,3,47.77398245630494,0,C,5,58.004647497147424,Нет
0,C,4,95.94648157795257,1,C,5,1.2284972313924003,Нет
1,A,5,20.032761391834775,1,B,3,94.86244990338429,Нет
0,C,4,21.75949021629302,0,A,4,75.26114995467405,Да
0,A,2,11.63334017671781,1,A,3,83.57002581938944,Нет
0,C,1,87.41967016207617,1,C,4,6.134339860644456,Нет
0,D,1,40.71052841861661,0,C,3,98.74855332597025,Нет
1,B,5,35.88638796174058,1,B,2,23.636000707899274,Да
0,B,1,91.01654227987578,0,A,1,39.54044690773825,Да
0,B,5,16.763768018267513,0,A,1,11.567968119914418,Нет
1,D,2,54.280825381912436,1,B,5,81.91139542093146,Нет
0,B,4,15.382286308458715,1,D,1,17.694075709840185,Нет
1,A,4,92.27747236023025,0,C,1,63.058401013121156,Нет
1,D,5,94.32275284908813,1,B,4,66.28986613581394,Нет
1,A,2,99.91610505979662,1,B,4,66.18157214336277,Нет
1,C,2,0.30725006478853345,0,A,5,25.43560895014777,Нет
1,B,4,59.74091626053036,0,B,1,80.82119028156922,Нет
1,A,1,32.63317277761565,1,B,3,48.03621664216474,Нет
1,D,5,70.30943994877896,0,D,1,72.95662020498392,Нет
1,A,1,24.57531753727985,0,C,4,77.30117785577387,Нет
1,C,5,43.0254715289548,0,C,2,98.03960033128195,Нет
1,C,1,90.28928312087653,0,A,1,46.01033851975907,Нет
1,B,2,55.63058226231041,1,D,2,33.58502291651136,Да
0,A,4,74.08207857350743,1,B,3,74.69303966311863,Нет
1,D,3,15.982074299114268,0,C,5,10.30788364138222,Нет
1,C,5,87.65031803980445,0,C,4,85.20280449120112,Нет
1,C,1,84.05958482763964,1,B,2,7.199949457685695,Нет
1,D,2,54.695627222794045,0,B,5,38.555834562190704,Нет
0,D,1,51.75559241486582,0,D,5,7.865936972594712,Да
0,A,4,79.59126417095773,1,A,3,92.0081382290122,Нет
0,D,1,78.93952103623747,0,B,5,98.72010707730561,Нет
0,A,2,92.38082089945048,1,A,5,27.722036148426,Нет
1,B,5,5.132679207779067,0,C,5,85.79643092450972,Нет
1,A,5,26.191001656762182,0,D,4,15.002506216932899,Нет
0,A,3,23.537137164736123,0,C,1,28.09151446626037,Нет
0,A,1,13.100051673267842,0,B,5,5.910935378527393,Нет
1,C,4,99.36517251732818,0,B,2,54.689846723451694,Нет
1,C,3,31.276151786804697,1,C,4,65.4684584653086,Да
1,C,5,69.62635220359914,1,D,1,96.93177347841996,Нет
0,D,4,32.95765775753024,1,D,1,15.187786000258917,Нет
0,B,5,36.38285220700374,1,B,2,65.24570208120308,Нет
0,D,1,13.641569412958399,0,B,2,81.35236179915256,Нет
1,D,3,73.29419962987467,1,C,1,97.40295487007315,Нет
1,B,2,95.26529460083079,1,B,2,41.25121345696342,Да
0,D,5,28.651254897581758,1,D,5,94.20434826813762,Да
0,D,4,39.76363704170461,1,B,4,81.04685602690515,Нет
1,C,5,31.354991461159788,1,D,3,12.477914147931536,Нет
1,C,1,91.00017607087923,0,A,2,16.73331334803224,Нет
0,D,2,70.50740470189135,0,C,1,6.628262471972901,Нет
1,A,1,52.621002542014736,1,A,3,65.4253426391228,Да
0,D,5,56.332207802208615,1,C,1,85.92612455924207,Нет
1,A,3,35.11565311909847,1,D,1,91.30766058769211,Нет
1,C,2,57.56353282438364,0,C,1,75.39987040034913,Нет
0,B,4,63.73217327453735,0,A,3,87.02879309283344,Нет
1,D,2,98.99943855747381,1,A,4,44.8637838042057,Нет
1,B,3,58.802749347902136,0,B,3,94.66393433362065,Да
1,B,4,19.028140090262912,0,A,1,69.17140910344446,Нет
1,C,2,31.560178956191276,0,C,4,63.606490468824894,Нет
0,C,1,78.23357141274003,1,D,1,27.630283172342786,Нет
1,A,3,14.00723376758929,1,D,1,57.03868419154673,Нет
1,C,3,3.0321548662891273,0,C,2,95.0512564505171,Нет
0,D,4,17.558660573234153,0,D,4,22.515672997465963,Да
1,B,1,39.78935894426945,0,B,2,78.19984243646626,Нет
1,A,4,88.66936453132287,0,A,2,17.011406253541782,Нет
0,B,5,12.975269625272256,1,B,3,16.06371602520811,Нет
0,D,5,23.72591220442757,0,A,1,69.005469738457,Нет
0,B,2,24.787845205731074,1,B,4,22.680555435529705,Нет
1,B,4,53.78890304154965,0,A,2,63.71630216492312,Нет
0,C,2,50.13662377540369,1,A,5,89.62193076485865,Нет
0,C,2,82.19636189578648,0,D,2,13.623942923550214,Да
0,D,2,29.345846852319912,1,B,5,31.36473441734926,Нет
1,B,1,24.362809918608097,0,C,3,43.213684794107934,Нет
1,B,5,93.27573665931189,1,D,4,87.67632001104815,Нет
1,D,4,12.27481490786877,1,B,5,87.6087919723136,Нет
0,B,5,61.048297964903,1,B,1,33.74276799640199,Нет
1,B,2,41.53970985764952,0,A,5,62.53402331705996,Нет
0,A,3,41.715309398809985,0,B,3,0.05759644508129824,Да
0,A,2,94.75189704735723,1,B,4,24.721193821837804,Нет
0,C,3,65.15535766814698,1,C,4,22.664377961549587,Нет
1,D,4,73.22792667747082,0,D,3,32.09298529523448,Нет
0,C,5,83.94849971001248,0,D,5,15.35813829242918,Да
1,A,1,46.545561222024546,1,C,1,18.597422795293962,Да
0,B,2,36.94108035829365,1,A,5,71.16748836342033,Нет
1,B,1,91.80402996642597,1,B,2,12.847385774451736,Да
1,A,1,10.686390534643175,0,D,1,42.67145487802924,Нет
0,C,4,86.52556849953429,0,A,5,7.7383198833332445,Нет
0,B,3,52.9474993869403,0,D,1,10.291474876237338,Нет
0,B,3,19.87801728988492,0,C,4,10.596848940708814,Нет
0,D,5,80.60165765760287,0,B,1,67.36893049486561,Нет
0,C,3,4.0989269651497295,0,B,3,76.12289568126388,Да
1,D,2,12.01968027914403,1,A,2,53.28038340491932,Да
0,C,3,63.241423110589814,0,D,5,36.14550699460886,Нет
0,A,5,29.881070392108512,0,A,1,93.66653186467285,Да
1,B,1,96.88643043978654,1,D,1,37.37852762184968,Да
0,A,4,52.07322315043831,0,B,3,2.616598053832797,Нет
1,D,4,13.510946911615918,1,B,5,39.26661126373633,Нет
1,D,2,86.06151399102188,0,C,2,34.10315454434991,Нет
0,C,5,11.242037661669869,1,C,2,55.23525489434342,Нет
0,B,5,89.34580912991808,1,B,4,85.331322448276,Нет
0,C,5,86.72608233012183,1,D,2,74.78780480293365,Нет
0,C,4,49.71735180755793,0,B,1,2.006669278134765,Нет
1,B,3,88.25063180909785,1,B,3,81.46508396266036,Да
0,A,2,84.48279224471901,0,C,5,27.041902642500194,Нет
1,A,3,77.07022906151886,1,B,3,68.004386563651,Да
0,D,3,40.94853834223283,1,A,1,72.86088111925612,Нет
1,C,4,6.043735298767472,1,D,5,93.25260152764679,Нет
1,C,1,84.88568633965127,0,A,1,11.04878549706032,Нет
0,B,2,95.32477114864022,1,A,4,28.66773503707707,Нет
0,C,5,52.16969533960098,0,D,1,4.174479517769203,Нет
0,D,2,52.62725239786681,1,A,2,14.306516657604796,Нет
0,C,4,75.719205233534,1,B,2,96.7540155588353,Нет
0,C,1,92.40287036829609,1,D,2,49.00375321210115,Нет
0,D,3,39.95999917087979,1,C,2,61.948278879509225,Нет
1,B,2,36.2352935100054,0,A,3,94.99448817152944,Нет
1,C,3,10.628013578603534,1,A,2,20.384126275508773,Нет
1,A,4,12.145306211823447,0,B,1,67.19486819322739,Нет
0,C,2,18.827467491950088,0,B,1,0.6557683837118189,Нет
0,C,5,39.99074043167815,1,B,2,67.48097759035437,Нет
1,A,1,55.20119040807027,1,B,5,27.098978376430473,Нет
1,B,1,91.53835809993384,0,D,2,62.426638733859185,Нет
0,D,3,16.257365535497158,1,C,1,21.520273783367593,Нет
0,D,3,74.33255495081818,0,A,1,61.67919076868266,Нет
1,C,2,21.30464781073996,1,A,2,68.21694331804167,Да
1,A,2,96.80131233101142,0,D,2,16.12490853363714,Нет
0,A,3,19.95512076988487,0,A,5,53.67320521974778,Да
1,D,1,27.897704908434186,1,B,4,92.63691397458845,Нет
1,D,5,87.45289621624691,1,A,4,17.161805035148447,Нет
1,A,2,74.02307637336183,0,B,2,99.85301587002392,Нет
1,A,3,83.12495593384489,0,A,4,57.85714346041808,Нет
1,A,5,62.15124300383338,0,B,3,57.9920662412555,Нет
1,C,5,67.60993080718191,0,D,3,73.78012039501257,Нет
0,D,3,53.49958340881358,0,C,4,49.9742007311875,Нет
1,D,5,27.508221623890993,1,D,2,71.95347642300574,Да
1,B,5,39.71253928245891,0,D,1,72.56180770819199,Нет
1,C,3,59.88663618546671,1,A,4,40.0832166728305,Нет
0,D,1,59.93881709446154,0,D,5,98.32028766654624,Да
1,D,3,43.31681772319711,1,B,5,5.448230796090147,Нет
1,D,4,37.64050908189371,1,A,2,45.35251295444128,Нет
0,C,3,94.84292599571708,1,A,3,10.125819046584816,Нет
1,B,5,73.71891414229155,0,D,5,25.121840446677968,Нет
1,A,5,4.811019868972355,1,C,3,64.6838478722443,Нет
1,D,3,28.061898781258034,1,A,4,80.74610952468204,Нет
0,D,2,82.09621737042345,1,C,1,25.044276177958714,Нет
1,C,2,85.56499533583936,1,C,1,32.148555946244585,Да
1,C,3,7.370026556826781,1,B,3,44.788375643749944,Да
1,D,5,1.168771371597399,1,C,4,99.39004703848438,Нет
0,C,1,17.65631597131626,0,C,5,72.387456393005,Да
1,D,4,22.726990173390536,0,A,5,26.595023824414486,Нет
1,B,3,10.703223480722956,1,B,4,79.99061183837058,Да
1,D,4,51.585576291335634,0,C,2,60.577764389342825,Нет
1,C,3,68.44592958673013,0,B,1,88.97246187316455,Нет
0,A,5,52.658205529312454,0,D,2,84.07092405667542,Нет
0,C,2,1.3482867382911712,1,A,4,28.667797221107115,Нет
1,D,1,14.369895530983978,0,C,5,17.298196067510354,Нет
0,A,1,12.541811887965915,0,D,2,17.372328528652513,Нет
0,A,2,85.44943101167594,0,D,4,41.336299843747625,Нет
1,B,5,0.6293415529844526,1,B,4,1.5101817231661707,Да
1,B,3,34.67440596165391,0,C,3,11.490253408126595,Нет
1,A,5,15.461181166356042,1,A,3,57.344832166082305,Да
1,A,2,93.7572954223986,0,A,2,4.343458490536278,Да
1,C,2,32.48991301308772,1,B,3,56.645324714318456,Нет
0,A,1,38.69664019773573,1,B,4,33.396044025591124,Нет
1,C,5,94.95767043729481,1,C,4,15.46863971526724,Да
1,A,1,2.2700686239516266,0,A,3,86.51399569497147,Нет
0,B,2,35.264737657358495,0,C,2,65.58808844407463,Да
0,B,5,25.12683618985545,0,B,1,66.03337866578045,Да
0,C,5,37.645985591896846,0,B,4,73.01164279172659,Нет
1,C,4,59.3708624622033,1,B,3,88.39837448407091,Нет
1,D,1,80.81929603853241,0,B,2,42.063945840793025,Нет
1,A,1,41.144953051762116,0,C,4,24.169943183313492,Нет
0,C,4,97.47012694371139,0,A,2,22.539627801684002,Нет
0,A,5,2.5024707754147446,1,B,1,45.959751953019335,Нет
1,C,3,97.94097923970193,1,C,4,45.98147033248412,Да
1,C,4,33.00723881787173,1,C,3,55.44790844474042,Да
1,C,4,65.50760396448561,1,A,3,55.54561239161887,Нет
0,D,3,82.49303648539748,1,C,4,98.13201598210946,Нет
0,C,2,96.19354587953266,0,A,2,94.92111981158257,Да
1,C,5,47.401312516159656,0,A,3,1.7222560098093642,Нет
1,D,1,91.14222736568219,0,B,4,95.1479927600454,Нет
0,D,3,97.55162284903238,0,B,5,84.13329973664946,Нет
1,C,3,88.8953745188287,0,D,3,84.99871026944403,Нет
1,C,5,41.660273673303486,1,B,5,97.99336446937211,Да
0,A,3,73.31879857541706,0,D,5,27.10240030077873,Нет
1,B,4,57.83380726954781,1,C,1,46.87472390876497,Нет
1,B,5,28.28418318511937,1,C,1,38.864029214954556,Нет
0,A,5,2.0160598709529576,1,C,1,4.635012280107754,Нет
1,A,3,8.68301984811939,1,A,1,48.232518257905156,Да
0,C,5,53.99560692646293,1,C,1,95.28070707183853,Нет
1,A,5,4.261235946427632,1,D,2,65.66411577201946,Нет
1,D,3,90.25363870401895,1,D,5,40.59360894963533,Да
1,D,5,39.48454298665472,1,C,1,60.83424831378754,Нет
0,B,5,21.333712911083524,1,D,1,53.895552359568946,Нет
1,C,2,65.21431133267338,0,D,2,71.43708772560012,Нет
1,B,5,23.989859710364968,1,B,5,22.053112257131325,Да
1,C,4,92.22640541898241,0,C,2,46.95734935385506,Нет
1,A,4,35.84709967469576,0,B,4,49.178508449105166,Нет
0,D,4,14.311138112049681,1,C,2,2.6194066114240577,Нет
1,B,5,67.0684336872241,0,A,4,27.565082398436513,Нет
1,A,3,90.52825612121147,0,C,4,70.08655211878985,Нет
0,A,3,48.255392228293616,1,B,3,42.45536153219939,Нет
1,C,5,48.435193974922065,1,D,1,92.60087771161982,Нет
1,A,4,20.49271033062281,0,B,1,14.538393216332013,Нет
1,C,1,55.09957502308039,0,B,3,20.394016965423877,Нет
0,A,3,27.47954157321697,0,A,2,45.772352418535256,Да
1,C,3,43.88002454642596,0,B,5,0.6994021630883362,Нет
1,A,1,45.67465490583567,1,B,3,9.35919236437831,Нет
1,C,2,3.124153218191239,1,B,2,38.685006106066176,Да
1,B,4,86.87167920847378,1,C,5,35.012651222652025,Нет
0,C,1,76.06601303436985,1,A,2,73.81100317915859,Нет
0,B,3,92.4805571481819,0,D,1,49.18358181029535,Нет
0,B,5,38.37183147904694,0,D,4,84.01998559155163,Нет
1,C,5,37.77830492250731,1,C,3,40.73924684902443,Да
0,C,4,96.667680234425,0,A,3,45.82016242972314,Нет
0,C,1,24.315059128600524,1,D,5,1.3063261187775677,Нет
0,B,4,77.58831225666685,0,C,4,9.469416201446457,Да
0,C,5,82.72411857650488,1,D,1,6.547798751220258,Нет
1,D,5,46.69372184406423,0,B,2,25.26660594706186,Нет
1,D,2,92.660325256184,0,B,3,67.54519276023515,Нет
1,A,3,11.221549947343767,0,A,5,69.98104996416977,Нет
0,D,1,76.50521813501851,1,B,3,48.90812156459104,Нет
0,B,2,76.20516840243883,0,D,3,30.368816229310337,Нет
0,B,4,74.38625275430577,1,D,1,50.375963029568084,Нет
0,D,4,50.117361047166334,0,A,5,21.757190402501948,Нет
