Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Collision
A,1,0,1,C,3,19.875217743825523,5,0,0,62.235297648658694,D,1,1,1,A,4,41.075686352858284,4,0,1,67.00247278776949,Нет
C,2,1,0,B,1,47.050496533247795,1,0,1,48.70042329644727,C,3,1,1,B,3,58.98514157685104,1,0,1,96.89160931853341,Да
A,5,1,1,A,4,46.04722488828399,5,1,0,43.60316208335803,A,4,1,0,C,5,33.7578262324046,5,0,0,76.38057918241789,Нет
A,2,0,0,A,2,74.56613833418636,1,0,0,26.01139477606148,A,4,0,1,D,3,15.614020751161583,1,0,0,43.11477113551726,Да
A,4,0,0,C,4,96.40561019633988,2,0,0,13.240268292925329,C,1,1,0,C,5,56.659135487878146,5,0,0,27.820832226863658,Нет
D,4,0,0,A,5,40.31740391424029,3,0,1,3.449190412954173,C,4,1,0,C,4,15.035356500338715,4,0,1,87.48885160038104,Нет
A,5,1,1,D,1,68.55411309860257,5,1,0,96.04675181454358,B,3,0,1,D,1,27.743064971975894,3,1,0,80.84190301236444,Да
B,2,0,1,D,3,99.59046219699664,2,0,1,28.403775122914922,C,3,0,0,B,2,73.42091550113912,5,0,1,48.75611189697763,Нет
D,4,1,0,A,2,3.7481865288054195,2,0,1,20.80801251376353,B,5,1,1,C,2,27.215344768382156,3,0,0,78.02852572589912,Нет
C,3,1,0,B,1,34.34431660764502,2,0,0,8.842618022926828,A,2,1,0,A,2,40.55780725096291,1,0,0,19.659935123851767,Нет
D,4,1,0,D,3,4.65257388916439,1,1,0,50.85740902550234,A,3,0,1,D,2,48.4198594880343,1,0,0,74.475501645718,Нет
B,2,1,0,D,4,62.87142556501741,1,0,0,28.629274202430633,B,1,0,0,A,4,76.59166669868885,5,1,1,47.33931079410444,Нет
B,2,1,1,A,5,78.84129160935586,5,0,0,13.332983804551912,A,1,1,0,C,3,66.89918643289255,3,1,0,93.67258672443559,Нет
B,4,0,0,A,4,73.13563763665705,2,0,1,30.95692676349754,D,2,0,0,D,3,27.778081611109663,3,0,0,20.227906675901753,Нет
A,1,0,1,A,5,20.912253913709257,1,1,0,19.760709154294087,A,1,0,1,C,1,36.06856032789533,4,0,0,27.428083137865087,Да
B,3,0,0,D,3,23.92591269330978,2,1,0,93.19381340848464,D,4,0,1,D,2,53.58265154700549,3,0,1,14.700873631611945,Нет
C,1,0,0,B,2,31.449698149770732,2,0,0,10.781657567981773,A,5,1,0,A,4,19.235858679372885,1,1,1,83.02159212813892,Нет
A,3,1,1,A,2,0.7442180481835425,4,0,0,16.399715385927095,B,3,1,1,C,2,88.81436771983792,4,1,1,63.95080460762031,Да
C,3,1,0,A,1,4.095526203526401,3,0,0,52.083127082355574,D,1,1,0,D,3,46.03163643106263,4,0,0,49.152990658179874,Нет
B,5,0,1,A,5,29.385760530743976,3,0,1,81.37458372033912,B,3,1,0,B,1,6.816427505805001,3,0,0,92.92254162095752,Нет
C,5,0,1,D,5,67.63413672840977,1,1,1,35.83719252175158,B,5,0,0,D,4,49.969998929408035,5,0,0,80.58157782670709,Нет
B,1,0,0,A,1,79.94622926365791,4,1,1,45.342336168253006,C,4,0,1,C,2,41.25920277783679,5,1,1,94.34171250509725,Нет
D,5,0,1,D,1,58.3082719098892,4,0,0,83.46633682958324,A,2,1,1,A,4,76.03725573389953,5,0,0,46.22961945471378,Нет
C,3,1,1,D,4,40.545706134567205,1,0,1,4.2878484946551225,B,2,0,0,C,4,93.43042185223757,3,0,1,82.82532347377635,Нет
A,1,0,1,A,1,23.946275161843424,2,1,1,83.37295815321278,B,3,1,1,B,1,23.048034333549772,4,1,1,83.74380146768812,Нет
D,3,1,1,D,2,91.97710320194739,5,1,1,37.32177069649344,D,1,1,1,C,2,45.474619773192074,3,1,0,88.8930510097464,Да
D,3,0,1,C,4,57.06068824412842,5,1,0,1.3625498862867569,D,4,0,1,C,5,68.57825951336382,1,0,1,41.40467098030138,Нет
A,2,1,0,A,3,47.99359840357981,5,0,0,89.34574515431518,C,3,1,1,B,3,19.6685334259458,4,1,1,26.443142002349806,Нет
D,5,0,0,A,2,17.268468273109015,3,1,1,26.888674629595087,C,3,1,1,D,3,57.85543469951197,2,1,0,30.612503704403448,Нет
A,4,1,0,C,2,33.57117296989307,5,1,1,14.49304486176013,A,4,1,1,A,4,44.42699853503858,5,1,1,29.520258239438448,Да
B,4,1,0,C,3,82.40143131496211,2,0,1,83.24434804845446,A,2,0,0,C,5,5.267684014352813,3,1,0,93.0308654357472,Нет
A,5,1,1,C,4,97.90918277597878,3,1,0,36.33238511046611,D,3,0,1,B,5,84.24687186004226,4,1,1,56.621675926914335,Нет
A,5,0,0,B,4,30.201536604216784,4,1,0,55.40574597937117,C,4,0,1,B,2,72.55444185833808,4,0,1,51.514053162926075,Нет
A,2,1,1,A,3,52.154838360190894,1,1,0,26.428049391137165,A,3,1,0,D,1,67.16100725050485,5,0,1,66.76598153772572,Нет
C,2,0,1,B,4,57.1919830304366,1,1,0,10.359814931536093,D,1,0,0,A,4,98.21947301843312,1,0,1,25.00179923827609,Нет
D,2,1,0,C,4,83.45942540064027,3,1,0,49.29393077494944,A,4,1,1,A,2,21.128522169921382,2,1,1,73.47887827619255,Нет
C,2,1,0,C,1,45.05351410791524,4,1,1,22.35416357716592,B,5,1,1,B,3,14.043965892762756,1,0,0,71.36237702797527,Нет
B,1,0,0,A,3,83.6996282496002,5,0,1,10.069482628231018,B,5,1,1,B,2,48.69843694058604,5,1,0,12.712876013863482,Нет
D,4,0,1,D,4,53.91553052285117,2,1,1,35.51823460643568,B,1,0,1,D,2,86.20624330680641,5,0,1,29.08196168288676,Нет
A,5,1,1,C,2,45.493527003297075,3,1,1,3.4676087972046243,A,5,0,1,A,1,53.71091795846058,5,1,0,50.82548045400762,Нет
B,1,1,1,B,2,91.6035199177561,3,1,1,83.83612534690805,B,4,0,1,A,1,9.684692589477573,1,0,1,40.598609382314464,Нет
C,2,0,1,D,3,3.0557479142210964,5,1,1,9.4055448954369,A,4,1,1,B,1,46.70570806865837,1,0,1,92.39719768964018,Нет
C,1,1,1,B,2,17.735776848148653,1,1,1,62.69560861101885,B,1,1,1,B,2,84.63686779285754,4,0,0,6.014149682710757,Да
B,4,0,1,A,4,89.48886027054897,3,1,1,56.42398692674768,D,4,0,1,C,1,71.54586785726472,4,1,0,23.497392368338556,Нет
A,5,1,0,A,5,54.54909570993392,3,1,0,48.227888911717784,D,3,0,1,B,5,23.493698574558742,2,1,1,29.761472982302028,Нет
D,2,1,1,B,5,3.7078640564722987,1,1,1,16.12666136396769,A,2,1,1,A,4,42.28686686815837,3,0,1,25.011418853795874,Нет
B,3,1,0,D,4,25.590350817760587,5,1,1,40.04040683576034,D,5,0,1,A,5,35.43367995944239,1,0,0,94.43437583059955,Нет
A,5,1,1,C,2,60.575757349854285,4,1,0,51.354386929864646,C,3,1,0,C,2,55.05141005356299,4,1,1,16.83310059448493,Да
B,1,1,1,B,3,29.41934084530029,2,0,1,35.97033761260444,B,3,1,1,D,5,97.89691324260949,1,1,0,79.50284893084275,Нет
C,4,1,0,D,2,59.1317208857839,4,1,0,44.89053688333509,D,5,0,0,C,1,88.2695706010606,2,0,0,7.229014300121195,Нет
D,4,1,0,C,4,46.02844057815021,2,1,1,19.909475551445887,D,5,0,0,A,1,71.42180580211843,5,1,0,89.43165126188255,Нет
D,5,0,0,A,3,9.477171980205512,1,0,1,2.880494789231247,D,5,1,1,C,2,51.42481647399955,2,1,1,76.87609095689683,Нет
A,4,0,0,D,3,17.4544590520607,5,1,1,60.810327616445036,D,5,0,0,C,3,82.11148811474045,3,1,0,11.657815222345235,Нет
B,4,0,0,A,5,23.003103972053353,5,0,0,3.579715875492162,C,1,1,1,A,1,27.079689072266987,1,1,0,53.43618349906887,Нет
D,3,0,0,B,4,48.32059991684928,5,1,1,67.27573254379857,A,4,0,1,A,1,66.20293236311463,4,0,0,3.4508229084825204,Нет
D,5,0,1,C,1,37.95308006310753,4,1,0,35.62904920207847,B,3,0,1,C,5,50.020019394062345,2,1,0,73.7068009195672,Да
C,3,1,0,A,3,98.39984194523446,1,1,0,73.09224405063026,B,2,0,1,C,4,14.83231263435073,3,1,1,20.842830118417776,Нет
C,1,1,0,C,4,88.5672123304406,1,0,1,44.05787319545126,A,3,1,1,A,4,48.7163485268874,5,0,0,9.07850539590288,Нет
D,1,1,1,C,5,61.69320927317088,1,1,0,11.386246960159985,B,5,1,0,B,3,15.625621736877083,1,0,0,63.409050672230514,Нет
A,5,1,0,A,3,83.50205572716122,3,0,1,61.076352079383554,A,4,1,0,C,3,10.141932636968065,3,0,1,36.03053725237723,Да
D,3,1,0,C,5,84.0334844837895,3,1,1,24.5543880657924,A,4,1,0,A,2,94.4683677509556,5,1,0,40.304150860003105,Нет
B,3,0,1,C,3,78.50047296148998,1,0,1,28.365796677124965,C,1,0,0,D,2,60.00587139161087,4,1,0,36.83164482542961,Нет
A,1,0,0,A,5,70.56328562556457,5,0,0,96.88066936466693,C,2,1,1,B,5,36.14166198208001,1,0,1,38.783537539247035,Нет
B,5,1,1,B,5,63.653056709901,2,0,1,33.41014765893936,C,3,1,0,D,1,64.12628856606875,3,1,1,13.826085751270757,Нет
D,3,1,0,B,4,44.58212347894248,2,0,0,67.25590102670616,B,3,1,1,D,4,65.25673951212181,2,1,1,21.653119765947316,Нет
A,5,1,0,B,1,19.427317513679398,2,0,1,86.10192994891524,C,2,1,1,A,1,22.406961531713478,4,0,1,51.27501548925616,Нет
D,2,0,1,B,5,7.622191567845138,1,0,0,90.63398881429788,B,4,0,0,D,5,15.47692302277699,2,0,1,74.19024617822089,Нет
A,4,1,1,C,4,2.3354373772168535,4,1,0,60.2604458080096,B,1,0,1,D,4,92.96367754840425,3,0,0,33.10478730466874,Нет
B,1,1,0,A,3,97.41532063188356,5,1,0,41.25485467254493,B,2,1,0,D,2,3.596608120988165,1,0,0,61.02659290717267,Нет
A,1,0,1,D,5,26.636809058872046,3,1,1,18.90191452796337,A,1,0,1,D,4,34.68624776124166,2,0,0,58.05707539632225,Да
B,2,1,1,A,5,49.81791962689759,5,0,1,32.32295199420936,B,1,1,1,A,1,85.91684811306149,3,0,0,31.134092378232413,Да
B,4,1,1,D,5,11.732415493119586,2,1,1,98.34479759766288,C,4,1,1,C,1,50.23882538704159,2,0,0,90.63779877553866,Нет
A,1,1,0,D,2,95.8296646071424,1,1,1,0.9994673103788432,C,5,1,1,A,1,6.5427847950396245,3,0,1,83.5713511740072,Нет
C,4,1,1,C,4,65.70554439543534,5,1,0,67.34551160486502,A,2,0,1,C,5,70.42062697052917,2,1,0,44.473512762988044,Нет
C,3,1,1,B,3,5.602513241957885,4,0,1,86.60269349282768,B,4,1,1,D,5,86.01819997496256,1,0,1,27.45617481229298,Нет
D,4,1,1,B,1,92.58990848385743,3,0,1,10.368123504636673,C,2,0,1,C,3,28.297447045634183,3,1,0,25.5772837158457,Нет
B,3,1,1,A,2,49.51530448687807,2,1,0,58.190756898280085,C,1,1,1,B,3,15.098588297092563,2,1,1,34.46836373978211,Нет
D,4,1,1,C,3,90.34757004206685,5,0,1,39.594630332855054,C,5,0,0,C,3,62.49034511655619,5,1,1,73.98508876813501,Нет
A,5,1,1,D,3,5.148179285691812,5,1,1,3.6639144837004145,D,2,1,0,D,1,48.544776955754685,5,0,0,19.689796451633303,Нет
D,3,0,0,B,4,93.84622238050493,3,1,1,31.37901866670164,B,3,1,0,B,3,79.757434013031,4,0,1,49.985116274268705,Нет
B,3,1,0,B,4,5.118019176448907,5,0,1,81.79563409168956,D,3,0,0,C,3,51.53166925774871,1,1,0,34.50954844267938,Нет
A,2,1,0,A,1,40.7112861404967,1,1,0,9.247330602237703,C,4,0,1,A,4,99.45013187819272,2,1,0,35.68718953138872,Нет
B,1,1,0,A,3,45.128889414151,5,0,0,36.8821209040081,B,5,0,1,C,4,83.95849042116902,4,1,0,59.18386969535927,Нет
B,4,0,0,D,4,67.21766472085109,5,1,1,32.2571471101585,B,1,1,0,C,3,82.14458623649247,3,1,0,8.972302950728961,Нет
D,5,0,0,D,4,62.485651216824486,4,1,1,58.49075590794036,C,3,0,1,D,2,72.39031331044565,2,0,1,68.46006901110673,Нет
D,3,0,1,A,5,43.60526691967598,5,1,0,11.711544598329393,A,2,0,0,B,1,66.90210674674582,3,0,0,78.34532423280429,Нет
D,4,1,0,B,1,9.579324156426361,3,0,1,84.95469893318311,C,1,0,1,B,1,8.042227290476855,5,0,1,28.47359080657195,Нет
A,1,1,0,D,3,82.05545077463135,3,1,0,42.610091945302074,C,3,0,1,D,2,72.06376598864765,5,0,0,56.34478722764437,Нет
A,3,0,1,A,2,48.30165096405372,3,0,0,22.334794712041017,B,3,0,0,A,3,48.014266852942576,4,1,0,96.82542423567828,Нет
D,4,1,0,D,2,88.56092076382065,1,0,1,39.71375783473465,B,1,1,1,A,3,90.47472066440278,1,1,1,24.71777980140385,Нет
C,3,0,0,C,5,13.477212297028862,4,0,0,98.02982929960272,B,1,1,0,C,1,2.049777757460458,1,1,0,81.15261296719922,Нет
D,5,0,1,D,1,79.89194377833712,1,0,1,52.70143638508018,D,1,0,0,D,1,71.18479850531558,1,1,0,80.45212230520579,Да
B,4,1,0,B,2,46.53751336243279,2,0,1,36.89658955571872,A,3,1,1,B,4,82.14705479838966,4,1,0,12.173963181934166,Нет
A,2,0,0,D,3,21.37241469979162,4,0,1,50.5670162816702,D,5,0,0,C,1,37.98157925267272,1,0,1,7.9639630337876355,Нет
A,2,1,0,A,1,17.449478855660917,2,1,0,40.79229745161916,C,4,0,1,C,4,58.488250202929834,5,1,0,80.36587679220042,Нет
B,1,1,1,B,5,89.2602822387907,1,0,1,51.34689322872414,C,1,0,1,D,2,90.09583351808989,4,0,0,52.99621794532256,Нет
B,5,0,1,D,2,21.247340029016925,3,1,0,20.35824355609277,C,3,0,1,D,5,75.96303958502307,5,1,1,67.64788673528118,Нет
B,1,0,0,D,3,14.167275417807323,4,0,1,63.145745700800845,A,4,0,0,C,2,71.10960493408193,3,1,1,19.037266712276956,Нет
C,3,0,1,A,1,67.84678682768632,3,1,1,68.22393774748699,A,2,1,1,D,3,89.18741929642412,3,0,0,29.48557398752907,Нет
A,1,0,1,D,2,11.688587640903748,2,1,0,17.19926916441381,C,4,1,1,A,3,36.4518537697206,5,1,0,19.086545694830836,Нет
B,5,1,1,A,5,79.0186262905941,4,0,0,94.0390397601601,C,2,0,0,D,2,46.73427959634393,1,1,1,15.420818549489868,Нет
C,4,0,1,B,4,86.44952360194942,3,1,0,71.16952227143031,A,4,0,0,C,5,41.66113941358458,5,0,0,13.383204080248778,Нет
D,1,1,0,B,3,52.88578883146733,4,1,0,68.2662565210411,B,4,1,0,D,1,64.57038143822275,2,0,1,10.48001720251268,Нет
B,3,1,1,C,3,82.61252967302045,5,1,1,28.376610785921585,D,3,0,1,C,4,83.67436159749334,5,0,1,39.16236824257704,Да
C,5,1,1,D,2,8.826015829094924,1,0,1,26.99134000446891,A,1,0,1,B,1,9.55286290773869,1,1,1,92.05421750405054,Нет
D,4,1,1,C,3,96.12003303969558,4,1,1,85.1586189083235,B,1,0,1,D,1,59.77846432612348,1,0,1,53.17406485078382,Нет
B,1,0,0,C,5,12.967153908738027,5,0,0,24.461096749867327,C,2,0,1,B,5,64.21374527647912,1,0,0,87.13798959630205,Нет
A,1,1,0,D,2,85.59821924190948,5,1,1,28.742659797314417,B,5,0,1,C,5,67.82426629055213,1,1,1,22.94976388165334,Нет
B,5,1,1,D,2,6.81750325616094,5,1,1,27.03560118863313,D,5,1,0,D,1,41.331138630848265,1,1,0,34.93164958924177,Нет
C,1,1,0,A,5,69.61976336234142,1,0,1,20.80224973416348,A,3,1,1,A,2,53.576704725560376,1,1,0,60.55935904334541,Нет
B,5,1,0,C,2,4.825610093403288,3,0,0,7.5777265439377794,B,1,0,1,A,4,32.11393571951405,5,1,1,57.369002665844896,Нет
B,4,0,0,D,4,61.577979768032584,4,0,1,12.304626143287456,A,4,0,0,B,3,8.480708727785313,4,0,0,55.538841313889996,Да
D,5,0,1,C,3,12.768607269223608,5,0,1,85.83885006725335,A,5,0,0,A,1,83.34057270508607,2,1,0,30.600295858255876,Нет
C,3,1,1,B,1,48.50800514159924,5,0,1,18.907419092509514,C,3,0,0,C,3,5.730807015811834,5,1,1,94.98030256798882,Нет
B,4,0,1,C,4,12.42309442138324,2,0,1,40.49813209302723,C,1,1,0,A,1,44.535424791790355,1,0,1,65.98096838528261,Нет
D,3,1,0,A,4,1.531723625027237,3,1,0,74.32833389930413,B,2,0,0,A,4,66.51923291846256,2,0,0,64.75058887705174,Нет
B,4,0,1,D,1,40.24507155663587,4,1,0,12.415346561661334,D,3,0,1,B,3,91.21092531666982,4,1,0,21.061103224360956,Да
C,3,1,1,B,1,33.61328474901455,5,1,0,15.174405244733213,B,2,1,0,A,5,16.931773670703663,4,0,1,94.4119285418123,Нет
A,2,1,1,D,5,66.19878621732366,5,1,1,73.07649078245882,C,4,1,0,C,3,99.0198646889091,2,0,0,61.30987625939842,Нет
D,1,0,1,D,4,91.47661594161293,1,0,0,59.44149263709424,C,4,1,1,C,1,29.432932986999994,2,0,1,24.942693916408366,Нет
A,2,0,1,B,1,74.46261477254747,1,0,1,22.799237060787192,D,2,0,0,A,2,87.44378562877525,5,0,0,69.72504759119862,Нет
D,3,1,1,B,3,92.86808444043086,2,0,1,47.435414949028875,A,4,1,0,C,2,35.485388619518496,4,0,1,12.610666015795912,Нет
B,4,0,0,A,5,12.907374068833866,5,0,1,54.19671161010066,B,4,1,0,C,1,79.98430181098725,3,1,0,57.779615187049515,Нет
D,4,0,0,B,4,48.0697524690853,2,1,1,53.29184956998637,C,5,1,1,B,1,79.11211991824617,2,0,1,90.9130912636512,Нет
A,4,1,1,A,5,70.9891612939444,4,1,1,75.40776081437676,C,5,0,0,D,5,51.25580972372021,3,0,0,66.7582895918451,Нет
B,4,0,1,C,2,63.660137078068566,3,1,1,84.12552122985664,D,1,1,0,B,1,54.86004343856668,3,0,0,82.05136114323311,Нет
D,3,0,0,D,5,69.02007979522831,3,0,1,47.43749144284541,A,3,1,1,B,3,45.303372397255636,1,0,1,67.85097333953937,Нет
B,4,0,0,D,5,80.2610698263781,1,1,0,44.5099235763546,B,1,0,1,C,2,10.064102039351386,3,1,1,26.92868013295978,Нет
C,1,1,0,B,5,99.98691475300483,3,1,0,43.22789429084855,C,2,1,1,C,3,21.148997980575814,3,0,0,68.06769919255932,Нет
A,4,1,0,B,3,87.9824697329773,4,0,1,37.55475654480745,B,3,1,1,D,1,30.90607937343227,5,0,0,28.18281148240338,Нет
B,5,0,1,D,1,38.915489212307804,3,0,1,74.2899443130841,B,2,0,0,C,2,75.84790386685555,3,1,0,97.9569170733607,Нет
B,4,0,1,D,3,30.151787522414295,5,0,1,75.87895694192032,B,4,0,1,A,4,28.38283299568687,3,0,1,35.94585622630293,Да
B,2,1,1,A,4,18.87192870579565,5,1,1,99.02763397685034,A,3,1,0,A,2,30.923210059179407,4,1,1,27.934714657622717,Нет
B,1,1,0,C,4,42.632060200815005,5,1,1,61.681971258371604,C,1,1,0,B,3,56.1870167822756,2,0,0,54.797564466451696,Нет
A,4,0,0,D,3,66.27079656252639,2,0,1,0.7737148657938286,A,5,1,0,C,4,65.68720562680562,2,0,0,19.242788498097664,Нет
A,1,0,0,C,1,48.483405547219114,2,1,0,86.83230766861192,A,4,1,1,A,2,14.269797703161135,4,0,1,13.561827409485694,Нет
C,1,1,1,A,2,36.61291673153132,3,0,0,85.31604913183418,D,3,0,1,B,2,48.66591727918238,5,0,1,53.62866707798549,Нет
D,1,1,1,D,4,94.99683039213005,4,0,0,13.476934884236568,D,2,1,0,D,1,74.01981155712052,4,0,0,8.875587800570283,Да
D,4,1,0,C,4,72.89623490235596,4,0,1,68.10224205691877,C,5,1,0,B,5,61.8788549083509,4,1,1,61.90259321295669,Нет
A,2,0,0,B,5,61.08452935455871,5,0,0,15.770385744668303,A,1,0,1,C,3,38.496168524444506,1,1,1,12.51629108976201,Нет
A,5,0,1,A,3,69.93879375838313,5,0,1,85.64541514868196,C,5,0,1,C,1,33.668757500420234,4,0,1,59.330213778121546,Да
D,2,0,1,B,5,47.49917304224643,3,0,1,2.4438522286765685,B,4,1,0,A,1,49.751404731090844,4,1,0,89.937094381924,Нет
B,1,1,0,C,4,7.37116300538786,2,0,1,18.05588935894611,C,1,0,0,B,5,39.817825309281,2,0,1,28.227696456671335,Да
C,1,1,0,D,3,58.54399156624773,2,0,0,21.947729561332785,A,4,0,1,D,5,53.585766537333654,5,0,1,96.89449791162993,Нет
D,5,0,0,D,1,73.67895936546529,5,0,1,76.13523595013297,D,2,1,1,B,3,78.16159938729251,3,0,1,74.49032488497474,Нет
C,3,1,1,B,3,76.71445895913911,5,0,0,6.684989712259393,C,3,1,0,A,5,9.392411398053035,2,1,0,51.09392293880478,Нет
A,4,0,0,C,3,1.655668642053587,3,1,1,9.097818977580918,B,3,0,0,B,4,75.82129221238392,3,1,0,35.74796813186594,Нет
D,1,0,0,D,2,30.88668873439724,3,1,0,63.4369196932518,B,3,0,0,A,3,76.12653650333603,4,0,0,90.84304932997938,Нет
B,1,0,1,B,5,29.547565785977593,2,1,1,46.43993417744914,C,4,0,1,B,3,65.87800174397691,2,0,0,2.1105777925093827,Нет
A,2,0,1,C,2,98.64236999178537,5,1,0,13.309914479930951,A,3,1,0,D,2,42.36160492794679,5,0,1,10.801359599922689,Нет
B,4,1,0,D,3,31.855387298951467,2,0,0,4.175558433880466,D,2,0,1,A,2,48.44155193810855,3,1,0,45.26720477726818,Нет
D,2,1,1,D,4,30.28502963842481,5,1,1,74.69016697773228,B,1,0,1,B,4,12.1107434889558,2,0,1,35.96209645593906,Нет
D,1,0,0,D,3,49.70816927587146,3,0,1,16.71941149772197,C,3,1,1,C,1,34.24755959185387,5,0,1,96.50469701396595,Нет
D,1,1,1,D,2,31.908256698978633,4,1,1,74.51389796206831,C,1,0,0,B,1,77.88821295978468,4,0,0,98.585786341563,Нет
A,3,0,1,B,3,36.134815909540464,3,0,1,56.568747470100455,A,1,1,0,B,4,65.48980263322133,1,0,0,18.843917577247225,Нет
B,1,1,0,B,4,12.133746642031284,4,0,0,62.72912419626743,A,4,1,0,A,5,70.10832778725367,3,0,1,43.66232104314138,Нет
D,3,0,1,A,5,0.9197046178225365,4,1,1,29.420946140247462,C,5,0,0,D,1,14.35010166091365,3,1,0,56.60420939412717,Нет
A,1,1,1,A,2,43.074897211611585,2,1,1,79.18862127780181,B,1,1,1,B,2,15.02132661106067,1,1,0,96.3213092516541,Да
C,4,0,1,D,3,92.11813454352097,3,1,0,96.17687495344948,A,2,1,1,B,2,68.13464616605496,5,0,1,71.44540169769351,Нет
D,5,1,0,C,3,42.46902043056628,1,1,0,84.01886124868577,B,2,1,0,B,2,74.22597148443701,2,0,1,88.1832995708423,Нет
D,5,1,0,A,3,86.34212611720801,1,0,0,89.03996633569898,B,3,1,1,D,5,96.31304649249125,3,0,1,50.117348143025,Нет
B,4,1,1,D,3,99.24731969620274,5,0,1,41.610037765488606,D,2,1,1,A,2,60.77726069005569,4,1,1,71.50044752858562,Нет
D,3,0,1,D,3,10.626354749814848,4,0,1,97.42581181962296,A,1,0,1,A,5,18.670495080262363,1,0,0,67.58573990879833,Нет
B,5,1,0,C,2,68.88756436664825,3,1,0,32.97206198216826,C,2,0,0,A,3,10.08855591243405,4,1,0,18.7406775604666,Нет
C,3,0,1,C,3,73.2199362513114,3,1,1,43.05974940498214,D,2,1,1,D,4,65.16224742368793,4,1,0,67.38484504959848,Нет
B,4,0,1,D,2,50.81637438145785,3,1,0,22.868048632386508,A,3,1,0,C,5,72.41226633647723,1,1,0,3.7912624833901454,Нет
B,4,0,1,B,1,99.9351143573878,2,0,1,5.860680394023932,A,3,1,0,D,5,55.400155675066266,4,0,1,22.41202327530184,Нет
C,2,0,1,C,3,12.079956791720903,4,0,0,74.85285386825652,B,3,0,1,B,4,82.59300145431689,3,0,0,65.69557685008918,Нет
B,4,1,0,A,5,46.44380330133468,3,0,1,65.94257270491076,D,2,0,0,C,3,77.64432657251433,5,0,1,70.17582305309564,Нет
B,2,0,0,C,1,96.26994795968531,4,0,1,97.41582625655029,B,4,1,0,C,5,7.394201103124853,2,0,1,79.48574995449019,Да
B,3,0,1,B,2,1.7488711829288683,4,1,1,20.495338304033083,A,1,1,1,A,3,91.87645450223711,5,1,1,53.97932340897511,Нет
C,3,0,1,B,5,38.506948892701246,4,0,1,69.90117910315871,B,3,1,1,D,1,82.89438259709426,1,1,0,3.925633479720647,Нет
