Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Collision
3,4.336128575669007,0,5,A,69.75067618144386,1,A,46.97734903758705,0,1,93.85976448633716,1,1,B,85.45848976561562,1,C,68.7807813027607,1,Нет
5,86.59784613153522,0,5,B,81.6576079418035,1,B,49.85006092991162,0,2,97.89329773813822,1,1,C,50.30841673313755,0,A,73.39913613997999,0,Нет
3,8.920077043758711,1,4,C,34.537805389090195,1,A,87.12060638386862,1,2,15.049948601420205,0,3,D,88.54042309594944,1,B,90.59278745288616,0,Нет
3,71.14204945242048,0,3,B,28.571321018233363,0,B,5.284854061739431,1,2,46.55021892146518,1,2,A,16.972009330177883,1,A,96.15768139425617,0,Нет
1,17.619901060283773,0,4,C,61.202018615012534,1,A,9.827575518563581,1,4,38.620538834992644,1,4,D,17.009908349311253,0,A,64.36809741168013,1,Нет
2,23.71379316532176,1,1,A,63.73134895432339,1,C,52.205511538266215,0,4,67.03280702134535,1,5,D,98.54910294228051,0,A,80.17372876190878,0,Нет
4,16.213692572222836,0,4,D,70.18937707487576,0,D,63.291384854805365,1,1,18.430447363449776,0,1,A,99.7333122290385,1,D,34.066831562858034,1,Нет
4,41.950431332475624,1,5,D,8.453782279945798,0,A,52.75776997098358,0,5,49.41308351879087,1,3,D,69.44267784545244,0,B,51.45739370712607,0,Нет
3,28.42171764805744,0,3,C,42.93467668228804,0,B,61.58420013454666,0,4,45.97011378558358,0,1,D,64.5411136522453,1,C,95.91615666789268,1,Нет
3,71.42435408535829,1,4,D,62.68584275033559,1,B,17.11206412063809,0,2,73.49481700451884,0,2,C,75.25753113813522,0,C,35.45476157952333,0,Нет
2,38.76761784781954,0,1,A,31.36127633353488,1,A,16.72125459067999,0,4,10.107832329494382,1,3,B,55.86616025718074,1,D,40.57514890162144,0,Нет
5,27.79387751106277,1,4,B,95.41283887122948,0,A,45.467923611504204,0,1,45.44139670878901,1,4,A,57.898108200819806,1,A,97.68811339135158,0,Нет
3,47.78141233491377,0,1,A,42.66495906366256,0,C,7.066063137116929,0,1,33.86843913206709,0,5,D,17.288268702808672,0,B,97.97982233659148,1,Нет
2,28.93420177584232,0,3,C,68.34630363206135,0,D,93.9948692685823,1,3,5.977799522699945,1,5,C,53.40966614960996,1,A,0.45740178999632564,0,Нет
2,30.81578219478377,1,1,A,3.3931840913930533,0,D,81.4899516446054,0,5,29.550060066801855,1,2,C,2.4221340265759506,0,B,95.9804823320223,0,Нет
1,66.25564112496565,0,2,C,5.591642885339654,1,C,21.020043765642082,0,5,40.23715852856928,0,5,A,99.36903960233103,1,A,87.17135462907146,1,Нет
4,57.68962449326871,0,3,C,89.20077958968328,0,C,56.07900180937227,1,1,63.86804654447914,0,4,A,13.219097103145682,0,C,80.76452784137399,0,Нет
5,3.0326283139293975,0,5,B,79.74010917403885,1,B,55.48836623236291,0,4,43.24285766658855,1,3,D,45.575046071351345,0,C,14.757423959341853,1,Нет
3,19.30142921147796,0,1,B,52.14981978483861,0,A,98.63966593864806,0,4,0.16630049737462738,0,3,A,53.008677923842576,1,B,35.260662725923986,0,Нет
3,57.94770268168386,0,1,B,82.91634192569536,1,A,27.489543767780756,0,1,41.77306419344966,1,5,A,51.70852184673602,1,A,5.944223112432523,1,Нет
3,47.83061858305633,0,2,B,71.72253649097499,0,A,16.793385304501573,0,5,46.81112988320297,1,4,C,5.744879446157913,0,C,69.41046153132012,0,Нет
1,53.69193858210101,0,3,B,68.88107151151601,0,B,85.79006042711126,0,3,89.19943997067537,0,1,B,76.21613516068804,1,C,16.34549391865826,0,Нет
1,45.375042899914405,1,5,B,76.20720247779185,1,A,64.63316467470193,0,2,46.79970366129037,1,5,B,13.140014881227414,1,A,71.05020695285289,1,Да
1,55.878442375291904,1,2,A,88.24231874612659,1,C,33.4447315623389,1,1,82.7947268712855,1,2,D,50.699265844361086,0,D,19.517752456634586,1,Нет
3,9.985243151975865,0,4,A,63.81315966683785,1,C,71.13832932120752,0,1,44.809007386891196,0,1,B,7.379906642770695,1,B,0.11486062584215029,1,Нет
5,70.97935126182665,0,4,D,70.12792768237942,1,A,45.114264237839244,0,4,37.843498848458445,1,1,D,30.48938655273482,0,D,48.352741871670844,0,Нет
4,93.27829199455519,0,3,C,28.28844505363425,0,B,55.377419765787636,1,2,56.04350062253604,0,3,D,1.7113293878187608,0,C,23.0968850720607,1,Нет
2,85.00175872614328,1,3,C,14.025367162465463,0,D,54.09529535347244,1,2,91.69683069524051,0,1,B,90.56363942008676,0,B,92.93092625599165,0,Нет
1,86.90609414492137,1,2,B,62.04268960357579,0,C,29.232047968904407,0,1,50.67270578584285,0,4,D,87.55858765250612,0,C,52.94678514227874,1,Нет
1,19.400824289828922,0,5,B,65.5590147519109,1,C,57.405914886586814,1,5,37.14601406371955,0,2,A,12.58254224465485,0,A,19.471951655981023,0,Нет
3,80.87651884112871,0,3,C,57.04874988038888,1,B,91.86588384159276,1,2,92.53660097215213,1,2,C,50.641787421868365,1,D,94.66555872089893,0,Нет
1,9.451410962528751,0,1,B,97.24319002440372,1,A,46.79504061104519,1,4,10.159546487869253,0,4,B,88.09722151166919,1,A,35.59358697355669,0,Нет
2,40.10589242019201,0,1,B,42.897511619188414,0,A,35.62882232898767,1,4,83.22537885305097,1,5,A,22.2716648101545,0,D,59.169249181729256,0,Нет
3,24.13516143246556,0,4,D,30.127445470918556,1,D,92.53220563222517,0,1,46.54429501388091,1,1,D,67.70276422636992,1,B,31.252354758008995,0,Нет
4,69.32422515488292,1,3,D,32.92357447066306,1,C,21.972550016725556,0,2,73.28015147849143,1,1,D,51.67321863356925,1,D,58.56418495882513,0,Нет
3,41.096932962623725,1,3,A,19.849198776482325,0,B,93.08156787793497,0,4,71.44689848924529,1,3,C,45.44830037485102,1,A,7.149595415888688,0,Нет
5,13.490146317747008,0,2,B,69.40285560142598,0,C,9.095252033566226,0,2,72.84119130377637,0,4,B,37.52611348823586,1,D,1.3708536251896164,1,Нет
5,17.32973955563615,0,1,D,23.964312667745023,1,B,0.2097552067113928,0,5,29.492209157137474,0,5,C,64.30793766528377,0,D,32.80848230193752,1,Нет
4,53.90547584335798,0,1,A,77.6051041095621,1,B,31.218002394440514,0,3,77.15375256461128,0,4,A,24.19477963670976,1,C,65.5419920662811,0,Нет
1,26.555649415165572,1,1,D,69.60622501498321,1,B,69.81405248634195,0,3,81.79710512974867,1,3,A,5.737526582231212,1,C,39.64499787819323,0,Нет
5,62.542024895087565,0,1,C,45.65270733446294,0,D,9.627709696508703,0,3,52.47263868147488,0,1,C,77.01445288628939,0,B,70.60938524231753,1,Нет
4,24.159008417058924,0,4,A,13.995711695112622,1,A,79.69639180641913,0,4,31.63305638656684,0,5,D,34.80241300749508,0,C,14.891192475869087,1,Нет
5,93.65734677526298,1,2,A,29.138102533545794,0,B,16.647081470384695,1,4,78.35718694058825,1,3,A,43.59704921145286,1,A,55.833726194015284,1,Нет
1,63.56264970941745,0,3,C,40.48988853675377,0,C,6.868830862489639,0,1,81.80313842752292,1,2,C,76.81678540303426,0,D,7.417329987006793,0,Нет
4,25.88288763925005,1,4,C,43.27360679603498,1,A,86.98237651648651,0,5,36.1145539281298,0,3,B,87.15698052734557,1,B,95.18446659864675,1,Нет
3,73.44214236248618,0,2,C,74.58664900692767,0,D,49.56384671781895,0,4,35.23661236741419,1,2,C,77.59191811682898,1,C,96.58091428507089,1,Нет
2,36.89230737336076,1,4,C,15.536937714051202,0,A,27.84670898393048,1,4,29.42808731289808,1,5,D,90.28891878457944,1,A,62.784040703853336,0,Нет
4,7.387791876095595,0,3,B,29.877575260760857,1,B,43.66798561091303,0,4,18.485859715616304,0,1,B,38.71624023293462,1,C,17.927664706760492,1,Нет
3,91.0719137631806,1,5,D,59.24321561371356,1,C,54.65542358226394,1,4,43.28133190616133,0,2,D,99.20824174156503,1,C,52.08680956634589,0,Нет
3,67.17490213136394,0,4,B,0.18120315102992945,0,D,23.671675625821955,0,2,85.40976732620167,0,3,D,80.55017084911206,1,C,90.97154352077685,0,Нет
3,51.47141134672698,0,4,C,79.08310825859192,0,A,38.403546320668525,0,3,46.861218431336326,1,4,C,33.59390176452337,1,A,66.80389882596309,1,Нет
4,29.387722515455618,0,4,A,13.400675304422204,0,C,32.82185390905264,0,1,98.91996866032687,1,4,B,61.13833122017597,0,D,66.66858224928484,1,Нет
5,25.811761642957,1,3,C,56.21914577013754,1,C,49.22870923971805,0,4,45.434514142871805,1,5,A,89.871374463287,0,C,15.312123001342105,0,Нет
4,16.618137555564914,1,4,C,68.70648211060339,1,A,30.830996285690727,1,1,63.2997597309648,1,1,D,20.415100495099303,1,B,87.55978730305957,0,Нет
3,95.65682812083641,0,1,D,65.37666153880369,1,B,36.198854531572124,0,5,37.70398528583607,0,3,C,73.00856953084504,0,C,38.200250353503975,1,Нет
4,32.03193392960701,1,5,D,50.56157291024276,0,C,36.08237648257012,0,5,33.54476579443618,0,3,A,25.268000543088743,0,D,21.88697846446086,0,Нет
3,98.52859907508491,1,2,A,92.77434072433337,0,C,70.99366724033766,1,2,39.16711892246142,1,2,D,90.45520438699704,0,D,41.67823642416415,0,Нет
4,0.990595931370486,0,3,A,4.236855774089099,1,D,3.1004793206474424,1,3,57.47050970976546,1,2,D,9.270061018775365,0,C,67.89393839942821,1,Нет
2,69.61742094689288,0,2,A,24.54623183630821,1,B,26.424695024677693,1,4,68.525236936753,0,1,A,50.88691478828853,0,B,74.19059575396207,0,Нет
4,15.032678545631306,1,4,B,38.10454771441374,0,A,96.0181156253435,0,3,26.19941996389208,0,3,D,62.92642469525006,1,C,20.495080293653277,1,Нет
3,95.71770088068651,0,5,D,94.63775976822097,0,C,89.68465710256235,1,2,54.56272640453874,0,3,A,2.2398290959300238,0,C,13.732693784330252,1,Нет
4,38.898330230480425,1,5,B,69.1809149374996,0,D,2.093601829477476,0,2,21.922801860101483,1,5,B,38.50117216765283,1,C,87.31641552238645,1,Нет
2,31.00995316502779,0,3,D,24.64291561063796,1,D,88.92792266029667,0,1,8.206502293712726,1,1,A,72.09731402201017,0,B,23.747355885495438,1,Нет
2,87.04780737173307,0,4,B,49.5753620827634,1,A,85.86801001672137,0,5,83.15345799212108,0,3,C,80.93043032738441,1,C,11.108353176859021,1,Нет
4,34.44872131496035,0,4,C,67.26759217444699,0,A,63.91777923860731,0,3,55.17415738201878,1,3,B,89.59023669796103,1,D,97.86863926815394,0,Нет
3,63.6438369643477,1,4,D,51.31073715032607,1,C,81.74016020563928,1,4,82.78803254754705,0,4,A,51.812481605711206,0,B,34.34312609933261,0,Нет
2,89.39995354773669,1,4,B,69.9590808211363,0,C,12.890407003823757,1,3,78.28996846011987,0,1,C,76.70506677720257,0,D,55.98575196009764,1,Нет
1,76.61149892655577,0,2,C,32.66313495611044,0,D,69.22595513181913,0,2,39.9196957911636,0,5,B,5.636988928893716,0,D,90.48530159402885,1,Нет
5,87.33392495158225,1,3,D,60.00263798172659,0,C,4.469470005962883,0,4,92.12172384876673,1,1,A,26.205742981831904,1,B,26.724652475286437,1,Нет
4,49.79440505902891,1,1,D,29.05805529629648,1,A,21.35852739121503,0,4,63.22044924387534,0,2,A,10.103140804620391,1,A,41.70115554733639,1,Нет
5,79.40603473571464,0,5,B,43.687364797986284,0,D,66.4747513141102,0,2,27.316148265460882,1,2,C,67.46565296751004,0,A,6.908781105654594,1,Нет
2,46.98027006767631,1,4,D,44.49181433830318,1,D,63.78667831006823,0,5,44.52934659076644,0,4,B,98.54747501979676,0,C,31.056353030092943,1,Нет
5,2.871140131168348,0,3,C,35.454421535775516,0,C,93.67532448844594,0,4,62.77299367072118,0,2,C,35.68550777906838,1,B,23.105830752227995,0,Нет
4,67.58161005613202,0,3,B,29.080183556592388,0,C,25.84551503611915,1,5,86.89562065087462,0,5,D,64.35348814455601,0,C,5.358926288541088,0,Нет
1,89.5893213020578,0,5,A,39.813063322265904,1,A,84.25852301420777,1,2,98.04631423128804,1,4,D,48.88655625832767,1,D,39.394154744832946,0,Нет
4,82.49666856696864,0,1,D,66.56085858575068,1,A,1.7640343996229046,1,4,57.49598393969858,1,5,B,12.829663410035652,0,C,4.345657745992693,0,Нет
4,53.12874250517996,0,5,D,63.44328996032822,1,A,84.37959408875984,1,4,94.4443115167934,0,1,C,39.217567995722916,0,C,86.89880900241815,0,Нет
3,92.26361882818894,0,2,B,60.051844534354096,1,B,51.05386514310134,0,5,57.736507455930486,0,1,C,85.24897823408463,0,C,6.07762101938375,1,Нет
3,88.36973848869243,1,3,C,69.14771693949181,1,C,21.403635237294306,0,3,74.2218436045566,0,2,C,51.404475420903154,1,A,18.27160733630464,0,Нет
2,47.398765928434685,1,4,B,62.04919580618158,1,C,17.556785370969553,1,3,69.94662985216036,0,1,B,67.70941565348816,1,C,20.130052533697285,0,Нет
3,1.2228457604173348,0,3,C,43.48968983423104,1,D,69.83719126965173,1,5,13.72095330906572,1,3,A,32.392122243189434,0,A,26.702156828180158,0,Нет
2,84.56509588449154,1,1,A,70.3572668632794,1,B,37.92557769727903,0,4,44.6247571563252,0,2,A,58.31358817275709,1,B,91.99648432749557,0,Нет
5,91.11353862663482,0,3,C,96.83628287417055,0,B,93.73953067797247,1,3,73.34966077903883,0,3,B,73.44168799379727,0,A,39.821114617021806,0,Нет
4,19.568394037953585,0,2,D,21.912583474652735,1,A,14.659532992250156,0,1,84.1346465702031,0,3,C,46.615372098205235,0,D,24.701139391291647,0,Нет
1,25.865404914197864,1,1,A,98.9862000554675,0,D,12.955213561190238,0,5,90.64575772754621,0,5,A,46.13901325018832,0,D,53.655193183714644,0,Нет
4,65.84412701595814,1,3,C,29.10772004959046,0,B,78.18198690252608,1,3,77.71456308967525,0,5,A,76.77646825885076,0,D,72.71833821474361,1,Нет
5,20.84937806160565,0,4,B,48.38087547347821,1,B,4.780752613820249,1,3,43.27089407247679,1,2,C,75.79872651907726,1,D,78.75594054615225,1,Нет
2,98.866502828948,0,1,C,40.73593642195339,1,B,79.62704247940307,0,1,88.36296620884156,1,4,B,18.09268650798874,0,B,6.277025359788491,1,Нет
4,96.26720652250054,0,1,B,72.24871016162977,1,B,57.23060892147094,0,2,6.731832748786337,1,1,D,30.814467995580298,0,D,43.848678515890995,1,Нет
2,35.695041966013406,0,4,B,28.052216319423128,1,A,4.6779389513780245,1,5,38.02631728793645,0,5,A,59.36127283509036,0,C,34.244192827725186,0,Нет
1,35.98233177828193,1,5,A,25.060911642316963,1,A,34.9526340505728,1,2,84.13052481844888,0,1,A,33.68370265825112,1,A,49.92036962558173,1,Нет
1,81.15298236951773,0,3,B,0.9153497419669532,1,B,31.8906677920037,0,2,81.76519839753612,1,5,A,77.74159291559222,1,C,86.67371106015378,1,Нет
1,23.06846670644965,0,3,C,78.48965790529388,0,D,79.94188237879752,1,2,88.61402294674811,1,4,D,43.86910323271953,0,C,62.40388690106566,0,Нет
5,53.8057207827757,0,1,A,51.52134875840114,1,B,3.8063750219752834,0,5,67.87793583746365,0,2,B,93.7536294986307,1,C,19.087531078452358,0,Нет
2,24.499881536684164,1,3,D,7.087526662857824,0,C,53.17448882903103,1,1,47.583149599901716,0,4,D,18.660034104252034,0,C,75.04702855047938,1,Нет
2,30.000686731331573,0,1,B,82.25015363937544,1,A,57.06760491720113,1,5,50.56305624014021,0,4,A,66.14530092352086,0,A,51.12962254724594,0,Нет
1,66.04253974407067,1,3,B,90.62029711704523,1,D,22.931212752289344,0,3,38.80095990237735,0,5,C,30.93629392643942,1,D,31.962151330633624,0,Нет
2,21.4096594582762,1,1,B,75.7544005550581,1,B,7.081093423628248,0,3,17.826541858955324,1,3,C,11.490778688158054,0,B,86.80455830382978,1,Нет
4,22.005351971394127,1,5,C,22.89919165644323,0,A,49.603427422422044,0,2,51.10471025133072,0,2,D,76.19833083871774,0,B,72.63484537173476,0,Нет
3,63.63275142335893,1,5,C,70.71496465697597,0,D,78.1923942083501,1,2,1.6981622028611976,0,4,C,60.49082952919793,1,D,57.42623928832017,0,Нет
5,41.02119030273303,0,2,B,65.44303391399153,1,B,66.69867062468016,1,3,93.84166627931198,1,2,B,65.10660854937709,0,B,7.749484654046079,1,Нет
3,71.32402346202244,0,2,B,47.66206995893177,1,D,9.117446792398965,1,5,6.319195856188042,1,2,C,37.125243188456594,0,A,75.15665780644208,0,Нет
1,62.11946510356861,1,1,D,27.536808125907708,1,A,44.109054723840465,0,3,98.70286357577214,1,1,D,37.5552809745478,0,A,84.29968129037864,0,Да
1,55.64451694025186,1,2,C,42.61641564379206,1,B,48.84650337974382,0,4,87.4591104051887,1,2,A,63.63326944408083,1,D,17.170807215744656,1,Нет
4,78.9272588703143,0,4,C,73.28033519289795,0,B,98.5354173138821,0,5,15.193435953010582,0,2,C,43.33373812384198,0,D,70.06180955177177,1,Нет
1,36.18700695775819,0,5,A,50.93881380242018,0,B,99.91779849717022,1,4,40.684112133895354,1,3,C,77.6652006449149,1,B,88.85545408553276,1,Нет
4,87.97366185570851,1,1,A,63.324791146999026,0,A,12.28662995834895,1,4,40.50660664539922,0,1,B,31.143501152976338,0,D,93.95214687890726,0,Нет
2,58.38752492858249,1,3,B,64.14893937742977,1,B,60.2539878171377,1,4,71.7717788199189,1,4,C,52.60892840508997,0,C,97.08547659702135,0,Нет
1,43.85047814339467,0,3,C,11.099309219210273,0,D,29.91988807448587,1,3,57.00439631994737,0,4,B,50.56701475593302,1,B,12.855990738273915,1,Нет
5,50.09763960301229,1,5,C,2.669791492980056,0,C,66.63556717767874,0,4,43.284632607134746,1,4,D,15.727358304523465,0,D,64.47321769368355,0,Нет
3,57.46284877744079,0,2,C,52.98098484803564,0,D,28.44222019832474,1,1,32.47332146652885,1,2,D,72.85729289017098,1,B,78.08712101556496,1,Нет
4,25.468860024138205,1,1,C,66.50085407707785,1,B,99.26979208462146,1,5,78.10354223053092,0,1,D,39.946306798150346,0,B,84.44412708529016,1,Нет
5,21.67872353343573,1,3,A,16.49587945391825,0,B,56.92919086262478,1,3,25.874741904401844,0,4,D,48.175650265777136,0,A,15.836165462953488,1,Нет
2,46.38808979028077,1,4,C,27.518544836520853,1,C,14.31562939079215,1,3,69.02806783185605,0,2,A,12.48037217652035,0,B,87.51758539218632,1,Нет
3,86.31841818847799,1,2,A,63.515162730435016,1,C,65.7215842456537,1,4,63.15718949443604,0,1,C,80.34732294028716,0,D,8.620629578537153,1,Нет
2,72.20174980646375,1,2,B,9.612320416614251,1,D,53.90142743796941,0,2,68.29470703200414,0,5,D,67.4282901718562,1,A,26.637740747769843,0,Нет
4,15.875140857176618,0,1,D,99.75334216190478,1,A,68.84734738158801,0,1,31.892806990999645,1,5,A,11.854981589371205,1,C,1.31413217371954,1,Нет
2,7.076864800266325,1,3,B,90.53107272881411,0,C,52.07479647442595,0,1,5.401498133737192,1,4,A,31.254404981035332,1,A,59.15283233073364,1,Нет
2,64.1862336502781,1,1,B,96.53942172122176,0,D,93.19972355267736,1,5,58.45712825971717,0,1,C,9.607405053057583,0,D,53.58067337214464,1,Нет
5,51.344645807097535,1,4,D,22.12502603841734,1,A,37.327783816149804,1,4,11.414173088520174,1,3,A,90.82599959850448,1,C,29.808323664787128,0,Нет
1,81.07295770534725,0,5,B,81.68910428204734,0,C,7.805337048158645,1,4,53.459991352133265,1,4,A,58.49500512000867,0,D,1.2633106102889036,0,Нет
1,83.36685543154714,1,2,C,23.916900283672405,1,C,18.606416427901383,1,4,61.11127291606546,0,5,A,55.61959426445835,0,D,37.41672442106121,0,Нет
2,99.58306818691266,0,4,D,97.7301802104812,0,B,20.254008183119144,0,5,71.23452021661448,0,3,C,99.58612652100989,1,A,86.13124464525727,1,Нет
2,59.29530110784065,0,4,C,41.7861015586239,1,C,93.96862289356302,0,2,63.438912918216694,1,1,C,59.48003687381773,0,B,22.978268114788293,0,Нет
3,99.78457081400072,1,1,B,31.685427212299487,1,B,17.937208984804975,1,4,71.45098502652132,1,3,B,33.32668094310861,0,A,16.023061398910066,1,Нет
3,77.06521122955674,1,4,B,43.97338728200213,1,B,87.82268182264716,1,1,81.16150950919227,1,1,C,10.577243649964796,1,B,40.543726469423255,1,Нет
4,1.1866415236325256,1,1,C,37.96809618626247,1,A,44.87110331720557,1,2,97.39138517757326,1,2,D,81.46348479134825,1,C,36.254642702836925,0,Нет
2,13.206076585732507,1,4,D,88.52456145874957,1,D,35.47499726647651,0,5,19.263990158811172,1,5,D,94.84431741072042,1,A,40.76563896598756,1,Нет
2,77.87024898209025,0,2,A,85.77750696949406,0,D,89.41633155125798,0,1,59.8734421843063,0,2,B,82.47166983290025,0,C,13.463928964810401,1,Нет
2,44.3217334538037,0,1,C,79.0064031006408,0,D,51.56450385207536,0,5,40.287909693359566,1,5,B,21.8339350175209,1,D,74.53173021156107,1,Нет
5,75.32794471127045,0,4,B,0.9739254354841687,0,B,6.705143432391358,1,5,50.00698270019341,1,4,A,95.18497614411483,1,C,98.80116331044361,1,Нет
1,83.25566584985125,0,4,C,98.62490425178136,0,C,69.63582349508297,0,5,49.06716662493933,0,1,C,60.92811874293672,1,B,36.143279529946284,0,Нет
2,21.175222724121223,0,3,B,47.517892408104835,0,B,23.850324592411177,1,2,27.44959368911849,0,3,C,55.731800955695064,0,B,83.03883424393649,0,Да
2,72.6822112551485,0,5,C,34.981793236205064,1,C,84.00278423776865,1,2,61.86475189546354,0,5,C,8.189228563646832,0,B,33.24526141641193,0,Нет
1,1.816204030740609,0,4,B,24.4899633935874,0,B,63.68288553585262,1,1,94.403101468195,0,2,B,56.545832938953346,0,B,2.9288491001913997,0,Да
5,23.011954683539106,0,1,C,44.79205802277636,1,B,67.71370645794603,1,4,90.67861026485463,0,5,A,38.7155871959983,0,C,28.75826360327777,0,Нет
5,59.261856039509006,0,4,D,1.6317004957373427,0,A,53.38445489284553,0,3,97.0897946649323,0,4,D,65.76761726648853,1,B,40.069281346243145,1,Нет
1,12.957967054074448,0,5,B,68.666474593355,1,A,13.020834067040843,0,5,80.6901124045585,0,2,D,96.14329651828018,0,B,12.424944081874756,0,Нет
4,10.692799229508744,0,1,C,92.30125074301009,1,A,49.47101427338345,0,1,84.25362977858913,0,3,A,54.987235214519345,1,A,5.658806622077506,1,Нет
3,87.80556780023157,1,3,B,87.22005442817019,0,B,36.938341960016785,1,5,21.586746885571728,1,1,A,92.50500354527223,0,C,28.52076318525266,0,Нет
2,17.813303422850304,0,3,C,29.979906757786956,0,D,39.043103941992804,1,3,30.92624250092486,0,4,A,71.6866495097683,0,D,73.59125277481454,0,Нет
3,98.83721019017229,0,1,B,29.61779503626162,0,D,3.176698366194197,0,2,24.577919691472573,0,3,D,67.75655732539559,0,A,69.10260037191541,0,Нет
3,33.88737826382106,0,3,C,39.94784947040263,0,B,83.98523323673305,1,4,71.30692090506841,0,3,D,31.377118152601913,0,D,78.47249926973208,0,Нет
5,71.69914370499559,1,5,A,63.17203412587683,0,A,94.44918018330014,0,4,49.98319664703319,1,5,A,43.818635854807845,1,C,83.75967126633022,0,Нет
2,5.4193204752279955,1,2,B,91.94930958317484,1,B,92.05614225071432,0,5,48.75591758817195,0,3,D,99.25298965228095,1,A,55.63302948991649,1,Нет
4,4.254610187387032,0,5,B,9.312212814447685,1,B,90.09663372123084,0,2,86.87485999890546,1,2,D,43.42554404426797,0,A,9.856761424977723,0,Нет
4,83.2468838285839,0,4,D,43.38786229907514,1,A,16.172625120250185,0,2,51.68715604025327,0,2,D,39.0021744448103,0,B,23.499887620674563,0,Нет
3,17.505831992947062,1,3,A,60.94351594891245,0,D,56.33879274189145,0,2,58.91156557451418,0,1,A,16.378210207192488,1,C,8.84122393410719,1,Нет
1,78.45164226195925,1,4,D,85.66750512444166,0,B,31.99166142091738,0,5,76.63503236072084,1,3,C,10.106117306524853,0,B,82.99026122550573,1,Нет
4,16.86205924581502,1,5,C,35.02231141583636,1,D,68.94392373353975,0,5,37.663292061268635,1,2,D,66.49231093446208,1,B,49.70380670193488,0,Нет
5,77.65828929610763,0,3,C,63.66628494445826,1,D,52.975111141832386,1,3,88.65763578820957,0,3,C,4.8946143829425415,0,B,19.298530968923487,0,Нет
3,11.186093464974622,0,2,A,85.50970619060242,1,D,46.959295473935235,0,2,77.16301169274135,0,2,C,43.674946342583766,0,C,4.363060051988022,1,Нет
2,5.4261299727703545,1,4,C,34.49954068832993,1,A,27.11556261709903,0,3,43.16735437530329,0,5,A,47.9767975017703,0,C,66.29141614042797,0,Нет
2,50.04763261488145,0,3,B,47.34149734823118,0,A,6.1823270285412235,1,2,76.94699484347657,0,4,A,42.89354246250178,1,A,17.131799346005284,1,Нет
5,58.48961754396147,1,1,C,64.47150865919625,0,B,1.4587246521415298,0,2,62.61288673191648,1,4,D,37.09797420538791,0,B,26.81495788890318,0,Нет
2,52.167283765376126,0,3,D,71.66716268165378,0,D,51.227173855385644,0,2,38.10322758588226,0,3,C,9.041577865327266,0,C,78.30774830303385,1,Нет
1,70.77692679205879,1,2,A,27.1851212342333,0,A,19.856762625443036,1,2,10.866471531034472,0,3,D,19.667028514558783,0,C,36.12314398905466,1,Нет
3,3.995232669049098,1,5,A,75.71926062701269,1,D,3.487530139149553,0,4,50.79453317134873,1,1,B,94.32443780449434,0,C,79.58467530024723,0,Нет
4,31.461489594023583,1,2,B,41.13511325310545,0,A,66.20854597468441,0,2,24.651491602321084,1,2,D,37.28625565005448,0,B,42.46340135081328,1,Нет
1,17.50071524054544,0,2,B,0.8506005732283772,0,B,28.10295041566311,1,1,99.8473067030615,1,1,B,4.964349154361781,1,D,37.429533675180494,0,Нет
4,1.4240479543717877,1,5,C,30.366422452870633,1,C,98.49615226451046,1,4,25.174725027681166,1,5,D,39.51587725935997,0,C,20.804965574616986,1,Да
2,47.755532119834335,1,3,C,19.28340684429073,1,B,78.48446947122855,1,1,50.97952974448858,0,4,B,86.78002185304618,1,A,74.73770326760432,0,Нет
1,41.91317823664266,1,2,A,13.652447615869956,0,C,42.15821231537858,0,1,43.15866708243227,0,4,B,3.940464411912936,0,D,81.8315513270817,1,Нет
4,88.05458225704933,1,1,D,59.68309112618589,0,C,91.05763228414162,1,5,45.76224787051251,0,3,A,41.21769200684432,0,C,58.61371718684487,1,Нет
4,29.284490267767904,0,1,B,24.07597361358085,0,A,32.17872565059784,0,2,98.98651615317539,0,5,B,80.5197865184274,0,C,6.574524338395015,1,Нет
5,32.7245495173891,0,4,D,99.86157027689333,0,B,54.63766454964841,0,1,53.5080494889999,1,5,C,81.8954467980815,0,D,84.60684109711025,0,Нет
2,67.57650998364176,0,3,B,60.178607147134976,0,B,82.08087935055406,1,2,5.3036714393254965,0,1,B,44.401051031599984,0,D,52.01085816837774,0,Нет
2,88.15431759653572,1,4,C,97.27235211712953,0,A,27.24456855100339,0,5,87.6330432303327,1,1,D,62.558448064428,1,A,36.68898613501285,1,Нет
4,87.43456044910558,0,2,B,69.63503278274146,0,A,88.91583865287387,1,5,39.90897221343618,0,2,A,51.204594826906046,0,A,94.97819204513739,0,Нет
4,89.66230462759593,1,2,C,3.4450542677333273,1,C,55.94464955964037,1,2,2.80728688701698,1,4,B,19.249102587760834,0,C,68.95761129181255,1,Нет
1,93.97462724338985,1,1,D,66.87897610092168,0,D,89.36216118434824,1,1,87.05049530693955,1,5,D,44.53401066179049,1,B,60.72059409654067,1,Нет
4,46.91492917317982,1,5,D,28.80084611578948,1,D,89.89695864641017,1,5,92.703687517706,1,3,A,92.89539022685406,1,A,71.55494466511702,1,Нет
